system_id,word,pos
240.0,潛力,Na
240.0,無窮,VH
240.0,且,Caa
240.0,不再,D
240.0,只有,Cbb
240.0,車廠,Nc
240.0,能夠,D
240.0,加入,VC
240.0,戰局,Na
240.0,，,COMMACATEGORY
240.0,索尼鴻海輝達,Nb
240.0,高通,Nb
240.0,蘋果,Na
240.0,谷歌,Nb
240.0,，,COMMACATEGORY
240.0,以及,Caa
240.0,小米,Na
240.0,都,D
240.0,紛紛,D
240.0,加入,VC
240.0,市場,Nc
240.0,開發,VC
240.0,及,Caa
240.0,車載,Na
240.0,軟體,Na
240.0,等,Cab
240.0,，,COMMACATEGORY
240.0,其中,Nep
240.0,小米,Na
240.0,更,Dfa
240.0,在,P
240.0,近日,Nd
240.0,完成,VC
240.0,其,Nep
240.0,首,Nes
240.0,款,Nf
240.0,的,DE
240.0,冬季,Nd
240.0,測試,VC
240.0,，,COMMACATEGORY
240.0,小米,Na
240.0,開發,VC
240.0,入門,VA
240.0,及,Caa
240.0,高階,A
240.0,車款,Na
240.0,，,COMMACATEGORY
240.0,次,Nes
240.0,開發,VC
240.0,兩,Neu
240.0,種,Nf
240.0,車款,Na
240.0,原文,Na
240.0,及,Caa
240.0,網址,Na
240.0,連結,VC
240.0,心得,Na
240.0,或,Caa
240.0,意見字,Na
240.0,不,D
240.0,含,VC
240.0,標點符號,Na
386.0,原文,Na
386.0,連結,VC
386.0,/////,FW
386.0,_,FW
386.0,原文,Na
386.0,內容,Na
386.0,竹北,Nc
386.0,莊敬六路,Nc
386.0,處,Nc
386.0,建築,Na
386.0,基地,Nc
386.0,旁,Ncd
386.0,昨日,Nd
386.0,發生,VJ
386.0,馬路,Na
386.0,坍塌,VH
386.0,意外,Na
386.0,，,COMMACATEGORY
386.0,輛,Na
386.0,才,Da
386.0,落地,VA
386.0,個,Nf
386.0,月,Na
386.0,的,DE
386.0,特斯拉當,Nc
386.0,埸,Na
386.0,掉入,VCL
386.0,坑洞,Na
386.0,，,COMMACATEGORY
386.0,車主,Na
386.0,接獲,VC
386.0,妻子,Na
386.0,通報,VE
386.0,趕到,VCL
386.0,現場,Nc
386.0,，,COMMACATEGORY
386.0,雖然,Cbb
386.0,當下,D
386.0,慶幸,VK
386.0,還好人,Na
386.0,沒,D
386.0,在,P
386.0,裡面,Ncd
386.0,，,COMMACATEGORY
386.0,但,Cbb
386.0,這,Nep
386.0,生死,Na
386.0,瞬間,Nd
386.0,的,DE
386.0,慶幸,VK
386.0,卻,D
386.0,造成,VK
386.0,全,Neqa
386.0,家,Nc
386.0,人,Na
386.0,的,DE
386.0,恐懼,Nv
386.0,他,Nh
386.0,說,VE
386.0,，,COMMACATEGORY
386.0,因為,Cbb
386.0,這,Nep
386.0,起,Nf
386.0,意外,Na
386.0,造成,VK
386.0,他,Nh
386.0,憂鬱,VH
386.0,恐慌症,Na
386.0,復發,VH
386.0,，,COMMACATEGORY
386.0,昨晚,Nd
386.0,靠,VJ
386.0,著,Di
386.0,藥物,Na
386.0,才,Da
386.0,能,D
386.0,入睡,VH
386.0,，,COMMACATEGORY
386.0,更,Dfa
386.0,慘,VH
386.0,的,DE
386.0,是,SHI
386.0,萬,Neu
386.0,的,DE
386.0,新,VH
386.0,車,Na
386.0,根本,D
386.0,沒辦法,VI
386.0,修,VC
386.0,，,COMMACATEGORY
386.0,只,Da
386.0,能,D
386.0,報廢,VH
386.0,車主,Na
386.0,表示,VE
386.0,，,COMMACATEGORY
386.0,昨日,Nd
386.0,中午,Nd
386.0,位,Nf
386.0,自稱,VG
386.0,是,SHI
386.0,工地,Nc
386.0,主任,Na
386.0,的,DE
386.0,建設,Na
386.0,公司,Nc
386.0,代表,Na
386.0,主動,VH
386.0,找上,VC
386.0,他,Nh
386.0,，,COMMACATEGORY
386.0,車主,Na
386.0,主動,VH
386.0,拿出,VC
386.0,名片,Na
386.0,給,VD
386.0,對方,Nh
386.0,，,COMMACATEGORY
386.0,但,Cbb
386.0,對方,Nh
386.0,只,Da
386.0,留下,VC
386.0,我們,Nh
386.0,會,D
386.0,再,D
386.0,聯繫,VC
386.0,你,Nh
386.0,就,D
386.0,沒,VJ
386.0,了,T
386.0,，,COMMACATEGORY
386.0,他,Nh
386.0,連,Cbb
386.0,對方,Nh
386.0,是,SHI
386.0,誰,Nh
386.0,之後,Ng
386.0,對口,VA
386.0,要,D
386.0,找,VC
386.0,誰,Nh
386.0,電,VC
386.0,話,Na
386.0,幾,Neu
386.0,號,Nf
386.0,甚至,D
386.0,公司,Nc
386.0,打,VC
386.0,總機,Na
386.0,要,D
386.0,轉給,VD
386.0,誰,Nh
386.0,都,D
386.0,不,D
386.0,知道,VK
386.0,，,COMMACATEGORY
386.0,完全,D
386.0,處於,VJ
386.0,個,Di
386.0,快要,D
386.0,被,P
386.0,拋棄,VC
386.0,的,DE
386.0,階段,Na
386.0,另方面,Cbb
386.0,，,COMMACATEGORY
386.0,吊車,Na
386.0,業者,Na
386.0,昨天,Nd
386.0,將,D
386.0,掉入,VCL
386.0,天坑,Na
386.0,的,DE
386.0,特斯拉,Nb
386.0,吊回,VCL
386.0,台北,Nc
386.0,，特斯拉,Nb
386.0,總公司,Nc
386.0,回復,VJ
386.0,車輛,Na
386.0,已經,D
386.0,報,VC
386.0,廢,VC
386.0,，,COMMACATEGORY
386.0,根本,D
386.0,連,D
386.0,修,VC
386.0,都,D
386.0,沒辦法,VI
386.0,修,VC
386.0,，,COMMACATEGORY
386.0,萬,Neu
386.0,的,DE
386.0,新,VH
386.0,車,Na
386.0,只,Da
386.0,開,VC
386.0,了,Di
386.0,個,Nf
386.0,多,Neqb
386.0,月,Na
386.0,，,COMMACATEGORY
386.0,雖然,Cbb
386.0,有,V_2
386.0,理賠,VD
386.0,，,COMMACATEGORY
386.0,但是,Cbb
386.0,車子,Na
386.0,包膜,Na
386.0,貼隔,VC
386.0,熱紙,Na
386.0,等,Cab
386.0,多萬,Neu
386.0,的,DE
386.0,費用,Na
386.0,全,Neqa
386.0,都,D
386.0,無法,D
386.0,理賠,VD
386.0,車主,Na
386.0,雖然,Cbb
386.0,安慰,VC
386.0,自己人,Na
386.0,沒,VJ
386.0,事,Na
386.0,就,D
386.0,好,VH
386.0,，,COMMACATEGORY
386.0,但是,Cbb
386.0,只要,Cbb
386.0,回想,VE
386.0,，,COMMACATEGORY
386.0,自己,Nh
386.0,和,Caa
386.0,掉落,VCL
386.0,的,DE
386.0,時間,Na
386.0,相差,VJ
386.0,這麼,Dfa
386.0,接近,VH
386.0,，,COMMACATEGORY
386.0,而,Cbb
386.0,孩子,Na
386.0,才,Da
386.0,剛,D
386.0,出生,VA
386.0,，,COMMACATEGORY
386.0,如果,Cbb
386.0,剛好,Da
386.0,載,VC
386.0,老婆,Na
386.0,孩子,Na
386.0,家,Nc
386.0,三,Neu
386.0,口,Nf
386.0,呢,T
386.0,天坑,Na
386.0,吞特斯拉,Nc
386.0,已經,D
386.0,造成,VK
386.0,全,Neqa
386.0,家,Nc
386.0,人,Na
386.0,的,DE
386.0,陰影,Na
386.0,，,COMMACATEGORY
386.0,讓,VL
386.0,他,Nh
386.0,憂鬱症,Na
386.0,恐慌症,Na
386.0,發作,VH
386.0,，,COMMACATEGORY
386.0,昨晚,Nd
386.0,靠,VJ
386.0,著,Di
386.0,藥物,Na
386.0,才,Da
386.0,能,D
386.0,入睡,VH
386.0,車主,Na
386.0,說,VE
386.0,，,COMMACATEGORY
386.0,最,Dfa
386.0,令,VL
386.0,人,Na
386.0,氣憤,VH
386.0,的,DE
386.0,是,SHI
386.0,事發,VH
386.0,到,P
386.0,現在,Nd
386.0,，,COMMACATEGORY
386.0,不論,Cbb
386.0,是,SHI
386.0,建設,Na
386.0,公司,Nc
386.0,縣政府,Nc
386.0,市公所,Nc
386.0,以及,Caa
386.0,各,Nes
386.0,民意,Na
386.0,代表,Na
386.0,，,COMMACATEGORY
386.0,沒有,VJ
386.0,任何,Neqa
386.0,個,Nf
386.0,權責,Na
386.0,單位,Na
386.0,來,D
386.0,關心,VK
386.0,或,Caa
386.0,慰問,VC
386.0,他,Nh
386.0,，,COMMACATEGORY
386.0,協助,VC
386.0,我,Nh
386.0,後續,A
386.0,的,DE
386.0,生活,Na
386.0,不便,VH
386.0,或,Caa
386.0,理賠,VD
386.0,，,COMMACATEGORY
386.0,明明,D
386.0,昨天,Nd
386.0,在,P
386.0,現場,Nc
386.0,大,VH
386.0,批,Nf
386.0,民代,Na
386.0,議員,Na
386.0,助理,Na
386.0,立委,Na
386.0,助理,Na
386.0,都,D
386.0,到,VCL
386.0,現場,Nc
386.0,拍照,VB
386.0,發臉書,Na
386.0,甚至,D
386.0,直播,VC
386.0,，,COMMACATEGORY
386.0,結果,Dk
386.0,所有人,Na
386.0,都,D
386.0,只是,D
386.0,擺拍,VC
386.0,，,COMMACATEGORY
386.0,罵,VC
386.0,些,Nf
386.0,無關,VH
386.0,痛癢,Na
386.0,卻,D
386.0,沒有,VJ
386.0,實質,Na
386.0,建設,Na
386.0,的,DE
386.0,口水,Na
386.0,，,COMMACATEGORY
386.0,對於,P
386.0,車主,Na
386.0,受災,VA
386.0,住戶,Na
386.0,，,COMMACATEGORY
386.0,沒有,VJ
386.0,點,Nf
386.0,實質,Na
386.0,上,Ncd
386.0,的,DE
386.0,幫助,VC
386.0,他,Nh
386.0,說,VE
386.0,，,COMMACATEGORY
386.0,自己,Nh
386.0,和,Caa
386.0,家人,Na
386.0,已,D
386.0,因,P
386.0,受到,VJ
386.0,驚嚇,VC
386.0,造成,VK
386.0,心理,Na
386.0,陰影,Na
386.0,，,COMMACATEGORY
386.0,但,Cbb
386.0,直到,P
386.0,現在,Nd
386.0,，,COMMACATEGORY
386.0,自己,Nh
386.0,都,D
386.0,不,D
386.0,知道,VK
386.0,到底,D
386.0,誰,Nh
386.0,才,Da
386.0,是,SHI
386.0,權責,Na
386.0,單位,Na
386.0,車主,Na
386.0,說,VE
386.0,，,COMMACATEGORY
386.0,好好,VH
386.0,的,DE
386.0,新,VH
386.0,車,Na
386.0,變成,VG
386.0,報廢,VH
386.0,孤兒,Na
386.0,，,COMMACATEGORY
386.0,工作,Na
386.0,性質,Na
386.0,需要,VK
386.0,跑,VA
386.0,長途,A
386.0,到,VCL
386.0,外縣市,Nc
386.0,，,COMMACATEGORY
386.0,這,Nep
386.0,段,Nf
386.0,沒有,VJ
386.0,車,Na
386.0,的,DE
386.0,時間,Na
386.0,車主,Na
386.0,全,Neqa
386.0,都,D
386.0,要,D
386.0,自己,Nh
386.0,吞,VC
386.0,，,COMMACATEGORY
386.0,昨天,Nd
386.0,都,D
386.0,靠,P
386.0,搭乘,VC
386.0,，,COMMACATEGORY
386.0,之後,Nd
386.0,可能,D
386.0,要,D
386.0,先,D
386.0,租,VD
386.0,車,Na
386.0,渡過,VCL
386.0,車主,Na
386.0,說,VE
386.0,，,COMMACATEGORY
386.0,目前,Nd
386.0,首先,D
386.0,要,D
386.0,釐清,VC
386.0,權責,Na
386.0,單位,Na
386.0,是,SHI
386.0,誰,Nh
386.0,，,COMMACATEGORY
386.0,之後,Nd
386.0,不,D
386.0,排除,VC
386.0,委由,VF
386.0,律師,Na
386.0,或是,Caa
386.0,保險,Na
386.0,公司,Nc
386.0,代位,VA
386.0,求償,VA
386.0,，,COMMACATEGORY
386.0,包含,VJ
386.0,車輛,Na
386.0,本身,Nh
386.0,的,DE
386.0,賠償,VD
386.0,包膜,Na
386.0,隔熱紙,Na
386.0,等,Cab
386.0,財損,Na
386.0,，,COMMACATEGORY
386.0,甚至,D
386.0,還要,Dfa
386.0,主張,VE
386.0,精神,Na
386.0,賠償,VD
386.0,最後,Nd
386.0,，,COMMACATEGORY
386.0,他,Nh
386.0,不滿,VK
386.0,的,DE
386.0,說,VE
386.0,這麼多,Neqa
386.0,的,DE
386.0,民意代表,Na
386.0,到,VCL
386.0,現場,Nc
386.0,，,COMMACATEGORY
386.0,代表,VC
386.0,議員,Na
386.0,甚至,D
386.0,立委,Na
386.0,助理,Na
386.0,，,COMMACATEGORY
386.0,每,Nes
386.0,個,Nf
386.0,都,D
386.0,臉書,Na
386.0,社群,Na
386.0,發布,VC
386.0,，,COMMACATEGORY
386.0,好像,D
386.0,很,Dfa
386.0,關心,VK
386.0,這,Nep
386.0,個,Nf
386.0,事情,Na
386.0,，,COMMACATEGORY
386.0,但是,Cbb
386.0,無論,Cbb
386.0,是,SHI
386.0,現場,Nc
386.0,居民,Na
386.0,安全,VH
386.0,問題,Na
386.0,，,COMMACATEGORY
386.0,還是,Caa
386.0,車主,Na
386.0,受害方,Na
386.0,，,COMMACATEGORY
386.0,好像,D
386.0,並,D
386.0,沒有,D
386.0,給到,VD
386.0,實質,Na
386.0,的,DE
386.0,幫助,VC
386.0,，,COMMACATEGORY
386.0,好像,D
386.0,只是,D
386.0,在,P
386.0,創造,VC
386.0,話題,Na
386.0,，,COMMACATEGORY
386.0,自己,Nh
386.0,只是,D
386.0,般,Ng
386.0,普通人,Na
386.0,，,COMMACATEGORY
386.0,好不容易,D
386.0,存錢,VA
386.0,買,VC
386.0,了,Di
386.0,車,Na
386.0,，,COMMACATEGORY
386.0,現在,Nd
386.0,發生,VJ
386.0,這,Nep
386.0,種,Nf
386.0,事,Na
386.0,，,COMMACATEGORY
386.0,難道,D
386.0,真的,D
386.0,要,D
386.0,等到,VC
386.0,出人命,VH
386.0,了,T
386.0,，,COMMACATEGORY
386.0,權責,Na
386.0,單位,Na
386.0,民代,Na
386.0,才,Da
386.0,會,D
386.0,有,V_2
386.0,實際,VH
386.0,作為,Na
386.0,嗎,T
386.0,心得,Na
386.0,/,FW
386.0,說明字,Na
386.0,以上,Ng
386.0,有夠,Dfa
386.0,衰,VH
386.0,的,DE
386.0,剛,D
386.0,簽,VC
386.0,的,DE
386.0,新,VH
386.0,車,Na
386.0,直接,VH
386.0,報廢,VH
386.0,",",COMMACATEGORY
386.0,而且,Cbb
386.0,找,VC
386.0,不,D
386.0,到,VC
386.0,權責,Na
386.0,單位,Na
386.0,",",COMMACATEGORY
386.0,連,Cbb
386.0,建商,Na
386.0,都,D
386.0,愛理不理,VI
386.0,",",COMMACATEGORY
386.0,好險人,Na
386.0,沒,VJ
386.0,事,Na
386.0,~,FW
507.0,大家,Nh
507.0,好,VH
507.0,這,Nep
507.0,個,Nf
507.0,新聞,Na
507.0,剛,D
507.0,出來,VA
507.0,的,DE
507.0,時候,Na
507.0,阿北,Nb
507.0,我,Nh
507.0,有點,Dfa
507.0,緊張,VH
507.0,該,D
507.0,不會,D
507.0,真的,D
507.0,沒辦法,VI
507.0,保,VC
507.0,吧,T
507.0,我,Nh
507.0,還,D
507.0,真的,D
507.0,沒,D
507.0,開,VC
507.0,過,Di
507.0,沒,VJ
507.0,保險,Na
507.0,的,DE
507.0,車子,Na
507.0,耶,T
507.0,最後,Nd
507.0,好像,D
507.0,真的,D
507.0,只有,Cbb
507.0,富邦,Nb
507.0,出單,VA
507.0,但是,Cbb
507.0,不能,D
507.0,免,D
507.0,自付,VC
507.0,要,D
507.0,綁,VC
507.0,天災,Na
507.0,罷工,VA
507.0,竊盜,Na
507.0,好像,D
507.0,還是,D
507.0,沒有,VJ
507.0,我,Nh
507.0,想像,VK
507.0,的,DE
507.0,高,VH
507.0,啦,T
507.0,最後,Nd
507.0,分享,VJ
507.0,下,Ng
507.0,我,Nh
507.0,的,DE
507.0,保單,Na
507.0,給,P
507.0,需要,VK
507.0,的,DE
507.0,人,Na
507.0,參考,VC
507.0,下,Ng
507.0,歲,Nf
507.0,男性,Na
507.0,責任,Na
507.0,車體,Na
507.0,////,FW
526.0,原文,Na
526.0,連結,VC
526.0,///,FW
526.0,原文,Na
526.0,內容,Na
526.0,即日,Nd
526.0,起,Ng
526.0,至,Caa
526.0,月,Na
526.0,日前,Nd
526.0,訂購,VC
526.0,，,COMMACATEGORY
526.0,並,Cbb
526.0,於,P
526.0,本,Nes
526.0,月,Na
526.0,完成,VC
526.0,交付,VD
526.0,，,COMMACATEGORY
526.0,即可,D
526.0,享有,VJ
526.0,指定,VE
526.0,車款,Na
526.0,免費,VH
526.0,選配,VC
526.0,套件,Na
526.0,升級,VH
526.0,，,COMMACATEGORY
526.0,或,Caa
526.0,首,Nes
526.0,年,Nf
526.0,免費,VH
526.0,乙式險,Na
526.0,及,Caa
526.0,購車,VA
526.0,禮遇,VC
526.0,總值,Na
526.0,逾,VJ
526.0,萬,Neu
526.0,元,Nf
526.0,心得,Na
526.0,/,FW
526.0,說明字,Na
526.0,以上,Ng
526.0,最近,Nd
526.0,銷量,Na
526.0,不,D
526.0,好,VH
526.0,了,T
526.0,，,COMMACATEGORY
526.0,以前,Nd
526.0,價格,Na
526.0,死硬,VH
526.0,的,T
526.0,，,COMMACATEGORY
526.0,現在,Nd
526.0,還,D
526.0,有,V_2
526.0,限量,VH
526.0,交,VD
526.0,車,Na
526.0,贈品,Na
526.0,，,COMMACATEGORY
526.0,而且,Cbb
526.0,看起來,D
526.0,有,V_2
526.0,現車,Na
526.0,月,Na
526.0,下定,VJ
526.0,月,Na
526.0,就,D
526.0,可以,D
526.0,交,VD
526.0,車,Na
526.0,了,T
526.0,原文,Na
526.0,及,Caa
526.0,網址,Na
526.0,連結,VC
526.0,心得,Na
526.0,或,Caa
526.0,意見字,Na
526.0,不,D
526.0,含,VC
526.0,標點符號,Na
596.0,亞馬遜,Nc
596.0,與,Caa
596.0,合作,VH
596.0,，,COMMACATEGORY
596.0,投入,VC
596.0,電動,A
596.0,貨運,Na
596.0,車隊,Na
596.0,進軍,VCL
596.0,歐洲,Nc
596.0,市場,Nc
596.0,原文,Na
596.0,連結,VC
596.0,///,FW
596.0,原文,Na
596.0,內容,Na
596.0,美國,Nc
596.0,電商,Na
596.0,巨頭,Na
596.0,亞馬遜,Nc
596.0,在,P
596.0,歐洲,Nc
596.0,推出,VC
596.0,訂製,VC
596.0,的,DE
596.0,電動,A
596.0,貨車,Na
596.0,這,Nep
596.0,是,SHI
596.0,的,DE
596.0,電動車,Na
596.0,首次,D
596.0,在,P
596.0,美國,Nc
596.0,以外,Ng
596.0,的,DE
596.0,地區,Nc
596.0,進行,VC
596.0,商業,Na
596.0,運輸,VC
596.0,，,COMMACATEGORY
596.0,其,Nep
596.0,首,Nes
596.0,批,Nf
596.0,台,Nc
596.0,車輛,Na
596.0,將,D
596.0,在,P
596.0,未來,Nd
596.0,幾,Neu
596.0,週,Nf
596.0,內,Ng
596.0,，,COMMACATEGORY
596.0,出現,VH
596.0,在,P
596.0,慕尼黑柏林,Nc
596.0,和,Caa
596.0,杜塞爾多夫,Nc
596.0,的,DE
596.0,街頭,Nc
596.0,上,Ncd
596.0,亞馬遜,Nc
596.0,在,P
596.0,歐洲,Nc
596.0,早已,D
596.0,擁有,VJ
596.0,數千,Neu
596.0,台,Nf
596.0,電動,A
596.0,貨車,Na
596.0,，,COMMACATEGORY
596.0,包括,VK
596.0,在,P
596.0,德國,Nc
596.0,就,D
596.0,有,V_2
596.0,超過,VJ
596.0,台,Nc
596.0,該,Nes
596.0,公司,Nc
596.0,去年,Nd
596.0,投資,VC
596.0,超,Dfa
596.0,過,VCL
596.0,億,Neu
596.0,歐元,Na
596.0,，,COMMACATEGORY
596.0,以,P
596.0,實現,VC
596.0,其,Nep
596.0,歐洲,Nc
596.0,運輸,VC
596.0,網絡,Na
596.0,的,DE
596.0,電動化,VHC
596.0,亞馬遜,Nc
596.0,的,DE
596.0,區域,Na
596.0,經理,Na
596.0,ä,FW
596.0,在,P
596.0,份,Na
596.0,聲明,Na
596.0,中,Ng
596.0,表示,VE
596.0,亞馬遜,Nc
596.0,致力,VL
596.0,於,P
596.0,年,Na
596.0,之前,Ng
596.0,達成,VC
596.0,淨零碳,Na
596.0,排放,VC
596.0,，,COMMACATEGORY
596.0,減少,VHC
596.0,配送,VD
596.0,相關,VH
596.0,的,DE
596.0,排放,VC
596.0,是,SHI
596.0,實現,VC
596.0,這,Nep
596.0,目標,Na
596.0,的,DE
596.0,關鍵,Na
596.0,部分,Neqa
596.0,去年,Nd
596.0,，,COMMACATEGORY
596.0,我們,Nh
596.0,以,P
596.0,電動,A
596.0,貨車,Na
596.0,和,Caa
596.0,電動,A
596.0,自行車,Na
596.0,在,P
596.0,德國,Nc
596.0,運送,VC
596.0,超過,VJ
596.0,萬,Neu
596.0,個,Nf
596.0,包裹,Na
596.0,，,COMMACATEGORY
596.0,的,DE
596.0,新增,VJ
596.0,功能,Na
596.0,將,D
596.0,幫助,VC
596.0,我們,Nh
596.0,能,D
596.0,以,P
596.0,永續,VH
596.0,的,DE
596.0,方式,Na
596.0,向,P
596.0,更多,Neqa
596.0,客戶,Na
596.0,配送,VD
596.0,包裹,Na
596.0,亞馬遜,Nc
596.0,也,D
596.0,在,P
596.0,去年,Nd
596.0,夏季,Nd
596.0,於,P
596.0,美國,Nc
596.0,開始,VL
596.0,部署,VC
596.0,的,DE
596.0,貨車,Na
596.0,，,COMMACATEGORY
596.0,並,Cbb
596.0,表示,VE
596.0,已,D
596.0,有,V_2
596.0,超過,VJ
596.0,台貨車,Na
596.0,在,P
596.0,超過,VJ
596.0,個,Di
596.0,市場,Nc
596.0,進行,VC
596.0,包裹,Na
596.0,遞送,VD
596.0,年,Na
596.0,，,COMMACATEGORY
596.0,亞馬遜,Nc
596.0,已,D
596.0,與,P
596.0,達成,VC
596.0,協議,Na
596.0,，,COMMACATEGORY
596.0,訂購,VC
596.0,萬,Neu
596.0,台,Nf
596.0,電動貨,Na
596.0,車,Na
596.0,，,COMMACATEGORY
596.0,預計,VE
596.0,在,P
596.0,年,Na
596.0,之前,Ng
596.0,完成,VC
596.0,交付,VD
596.0,亞馬遜,Nc
596.0,去年,Nd
596.0,開始,VL
596.0,在,P
596.0,歐洲,Nc
596.0,測試,VC
596.0,使用,VC
596.0,試,VF
596.0,生產,VC
596.0,的,DE
596.0,車輛,Na
596.0,並用,VB
596.0,於,P
596.0,配送,VD
596.0,也,D
596.0,利用,VC
596.0,測試,VC
596.0,的,DE
596.0,回,VCL
596.0,饋,VC
596.0,，,COMMACATEGORY
596.0,對,P
596.0,車輛,Na
596.0,的,DE
596.0,性能,Na
596.0,安全性,Na
596.0,舒適度,Na
596.0,功能性,Na
596.0,和,Caa
596.0,耐用性,Na
596.0,等,Cab
596.0,方面,Na
596.0,進行,VC
596.0,車輛,Na
596.0,的,DE
596.0,升級,VH
596.0,，,COMMACATEGORY
596.0,以,Cbb
596.0,適應,VJ
596.0,歐,Nc
596.0,洲,Nc
596.0,城市,Na
596.0,的,DE
596.0,道路,Na
596.0,使用,Nv
596.0,狀況,Na
596.0,定製,VC
596.0,的,DE
596.0,電動,A
596.0,貨車,Na
596.0,配有,VJ
596.0,大型,Na
596.0,擋風,VA
596.0,玻璃,Na
596.0,以,Cbb
596.0,提供,VD
596.0,更,Dfa
596.0,大,VH
596.0,的,DE
596.0,駕駛,VC
596.0,視野,Na
596.0,，,COMMACATEGORY
596.0,並,Cbb
596.0,標配,VC
596.0,先進,VH
596.0,駕駛,Na
596.0,輔助,VC
596.0,系統,Na
596.0,，,COMMACATEGORY
596.0,具,VJ
596.0,有,V_2
596.0,自動,VH
596.0,緊急,VH
596.0,剎車,Na
596.0,自,P
596.0,適應,VJ
596.0,巡航,VA
596.0,控制,VC
596.0,碰撞,VA
596.0,警告,Na
596.0,和,Caa
596.0,度,VCL
596.0,可視性,Na
596.0,等,Cab
596.0,功能,Na
596.0,同時,Nd
596.0,也,D
596.0,嵌入,VC
596.0,可以,D
596.0,將,P
596.0,配送,VD
596.0,工作,Na
596.0,流程,Na
596.0,與,Caa
596.0,車輛,Na
596.0,整合,VC
596.0,的,DE
596.0,技術,Na
596.0,，,COMMACATEGORY
596.0,包括,VK
596.0,路線,Na
596.0,規劃,VC
596.0,導航,VB
596.0,和,Caa
596.0,駕駛員,Na
596.0,支援,VC
596.0,等,Cab
596.0,功能,Na
596.0,這,Nep
596.0,是,SHI
596.0,電動車,Na
596.0,新創,VC
596.0,公司,Nc
596.0,和,Caa
596.0,德國,Nc
596.0,賓士,Nb
596.0,暫停,VHC
596.0,在,P
596.0,歐洲,Nc
596.0,共同,A
596.0,生產,VC
596.0,電動,A
596.0,商用,A
596.0,車,Na
596.0,的,DE
596.0,計劃,Na
596.0,幾,Neu
596.0,個,Nf
596.0,月,Na
596.0,後,Ng
596.0,，,COMMACATEGORY
596.0,的,DE
596.0,電動,A
596.0,貨車,Na
596.0,首次,D
596.0,在,P
596.0,歐洲,Nc
596.0,進行,VC
596.0,運輸,VC
596.0,當時,Nd
596.0,，,COMMACATEGORY
596.0,表示,VE
596.0,，,COMMACATEGORY
596.0,其,Nep
596.0,需要,Na
596.0,專,D
596.0,注於,VJ
596.0,兩,Neu
596.0,種,Nf
596.0,消費,Na
596.0,車輛,Na
596.0,業務,Na
596.0,，,COMMACATEGORY
596.0,卡車,Na
596.0,和,Caa
596.0,運動型,Na
596.0,多,D
596.0,用,P
596.0,途車,Na
596.0,的,DE
596.0,銷售,VC
596.0,，,COMMACATEGORY
596.0,以及,Caa
596.0,與,P
596.0,亞馬遜,Nc
596.0,現有,A
596.0,的,DE
596.0,商業,Na
596.0,車輛,Na
596.0,業務,Na
596.0,此,Nep
596.0,次,Nf
596.0,亞馬遜與,Nb
596.0,的,DE
596.0,合作,VH
596.0,，,COMMACATEGORY
596.0,將,D
596.0,為,P
596.0,歐洲,Nc
596.0,運輸,VC
596.0,市場,Nc
596.0,的,DE
596.0,環保,Na
596.0,永續,VH
596.0,注入,VC
596.0,強大,VH
596.0,動力,Na
596.0,也,D
596.0,期待,VK
596.0,未來,Nd
596.0,更,Dfa
596.0,多,VH
596.0,的,DE
596.0,運輸,VC
596.0,業者,Na
596.0,與,Caa
596.0,電動車,Na
596.0,製造商,Na
596.0,能,D
596.0,為,P
596.0,全球,Nc
596.0,提供,VD
596.0,更多,Neqa
596.0,的,DE
596.0,永續,VH
596.0,綠色,Na
596.0,運輸,VC
596.0,心得,Na
596.0,/,FW
596.0,說明字,Na
596.0,以上,Ng
596.0,總部,Nc
596.0,位於,VCL
596.0,加利福尼亞州,Nc
596.0,爾灣,Nc
596.0,的,DE
596.0,是,SHI
596.0,美國,Nc
596.0,眾多,VH
596.0,追趕,VC
596.0,特斯拉,Nb
596.0,公司,Nc
596.0,的,DE
596.0,電動車,Na
596.0,新創,VC
596.0,公司,Nc
596.0,中,Ncd
596.0,的,DE
596.0,佼,Nb
596.0,佼者,Na
596.0,除了,P
596.0,送貨,VA
596.0,車輛,Na
596.0,外,Ng
596.0,，,COMMACATEGORY
596.0,在,P
596.0,伊利諾伊州,Nc
596.0,諾馬爾市,Nc
596.0,的,DE
596.0,唯裝配廠,Nc
596.0,生產,VC
596.0,兩,Neu
596.0,款,Nf
596.0,面向,VJ
596.0,消費者,Na
596.0,的,DE
596.0,車型,Na
596.0,皮卡,Nb
596.0,和,Caa
596.0,運動型,Na
596.0,多,D
596.0,用,P
596.0,途車,Na
650.0,原文,Na
650.0,連結,VC
650.0,////,FW
650.0,原文,Na
650.0,內容,Na
650.0,美,Nc
650.0,自駕,VA
650.0,新創,VC
650.0,更新,VC
650.0,開源,VA
650.0,自,P
650.0,駕車,VA
650.0,軟體,Na
650.0,，,COMMACATEGORY
650.0,內建,VC
650.0,自動,VH
650.0,輔助,VC
650.0,導航,VB
650.0,自駕,VA
650.0,功能,Na
650.0,，,COMMACATEGORY
650.0,讓,VL
650.0,即使,Cbb
650.0,非,A
650.0,高階,A
650.0,的,DE
650.0,市售車,Na
650.0,也,D
650.0,能,D
650.0,開始,VL
650.0,測試,VC
650.0,地圖,Na
650.0,導航,VB
650.0,自駕,VA
650.0,不,D
650.0,讓,VL
650.0,電動車,Na
