system_id,sentence,artDate,artTitle,llm_class,sentimentValue
350,自己的車才牽不到三個月，清晨送小孩上學停紅燈，後面就個停紅燈睡著的上來，,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.018093605373285748
350,跟這個回文的樣，下車說不然我看這個小傷而已啦，我給你元去美容下,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.0003430121773673189
350,懶得理他直接報警，結果他開始狂漱口，警察來酒測沒過且是累犯，進警局直接上銬,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.009837694908878758
350,車子牽去原廠估價，內鐵保險桿雷達加烤漆，估價完後快三萬，,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.14040559907434746
350,出險處理後換酒駕仔直聯絡試圖要便宜些，我還記得他要丟元的嘴臉，,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.06873806382923564
350,完全拒接不理他，之後就不關我事了，隔年保險系數維持，保費沒有影響,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.07552033154612814
350,結論,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.2784174005786142
350,車損是小事，如果開始就知道自己理虧，好好的協調還有機會省點小錢，,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.05679240987229095
350,不要自作聰明用年代歐吉桑歐巴桑的買菜送蔥再折的心態去談判，很好笑,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.2850684706163993
350,你就知道省下來的心力和時間和負面情緒是無價的,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.15138183174368702
350,撞別人車的，保險樣很重要，因為車損的維修沒人在客氣的，,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.015644679798602068
350,少少的碰撞險和超額險，也可以讓你撞了車造成財損後不用低聲下氣和勞心,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.08190999778108277
350,不要亂簽和解書，也不要亂拿小錢了事，只要擦撞就報警備案以利後續處理，,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.023304448855385407
350,至於原文作者，我真心建議就是讓對方去外面車廠估價，修修賠錢了事，,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.2327938693949061
350,車輛維修就是這麼貴的東西，下次牽車自己小心點，記得修完要簽和解書,2023-04-11,Re:[問題]擦撞特斯拉，請幫忙估價,投訴方面,0.03166331050298754
364,原文內容,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.25638894091173414
364,特斯拉的車子之所以配備大量攝影機，是為了監測行人障礙物和路況，並將其利用到自,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.14639201188478124
364,面，其中包括車主全裸走動駕駛在外與他人大聲爭吵等,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.019199213532574366
364,組之前，通過會先用有趣標題或敘述來修飾從而製作成迷因,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.011920724297627805
364,對此，路透聯繫超過名過去年曾在特斯拉工作並參與開發其自動駕駛系統的員工，最,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.016003172825348466
364,終有十幾個人同意回答問題，但都不願透露姓名,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.0064609166386275785
364,特斯拉公司方面也並未就這則報導做出,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.1120678338321085
364,回應,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.29621580760383415
364,心得說明字以上,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.18279813961255864
364,五樓都被看光光了,2023-04-12,[新聞]前員工爆料！特斯拉「車載鏡頭影片大量外,投訴方面,0.18835248983893982
408,竹北天坑吃特斯拉,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.07051526482155224
408,投保車體險乙式可啟動理賠,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.2190958717203767
408,新竹縣竹北市莊敬六街某社區大門口今日驚傳天坑，輛停放在停車格價值萬,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.009347253493946828
408,理賠有大注意事項，分別是保留事故現場，拍照保全證據通報警方處理，取得警方事故,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.015024896235793062
408,證明文件事故日起天通知保險公司申請理賠車輛進廠維修，通知保險公司勘估損失,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.2701834243222967
408,切勿自行與對造私下和解,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.04392754462119797
408,新光投信也表示，該事件視為車輛傾覆，符合乙式車體險承保範圍，故該車的修理費用可由,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.01990475829857441
408,乙式車體險可賠，賠付金額上限是投保時的保險金額扣除折舊後的金額，保險公司賠付後會,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.0030571601305210416
408,方開立三聯單及行照駕照車主印章向保險公司申請理賠並在車輛進廠維修時通知保險公,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.055773165723666085
408,已是該名建商第度出包，現場疑似是超抽地下水，路基土壤被掏空才會釀禍，稍早，該輛,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.09950696744149079
408,產險業者呼籲，特斯拉保養成本低，但車體維修零件費用相當高，建議投保車體損失險,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.015844421897332706
408,差別在承保範圍賠償項目以及保費的不同,2023-04-27,[新聞]竹北天坑吃特斯拉！投保「車體險乙式」,投訴方面,0.015926224818494705
415,總共蓋層樓至少有萬坪,2023-04-29,Re:[新聞]230萬「天坑特斯拉」報廢　建商只丟1句話,投訴方面,0.06691250728089837
415,台特斯拉也不過是坪的價格,2023-04-29,Re:[新聞]230萬「天坑特斯拉」報廢　建商只丟1句話,投訴方面,0.03176780077579011
415,看誰損失比較大,2023-04-29,Re:[新聞]230萬「天坑特斯拉」報廢　建商只丟1句話,投訴方面,0.23617643911742858
419,原文內容,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.25638894091173414
419,高雄特斯拉硬切插隊被叭駕駛下車斥不會讓啊,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.0012800959920510335
419,聯合報記者石秀華高雄即時報導,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.257538898367937
419,二路號前左切，但當時車流呈排隊狀況，特斯拉硬要左切，結果被後方車駕駛按喇叭後,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.00030134018269489804
419,，駕駛竟惱羞成怒，下車對後方車咆哮不會讓啊，讓車主當場傻眼,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.08276666572240743
419,網路社群社會事新聞影音今天上午貼出則影片，地點在高雄大中二路，只見影片中,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.030109742939249062
419,有兩排車流，當時輛轎車的右側有輛黑色特斯拉，要切入左方車道,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.016005533051549503
419,特斯拉要切車時，後方車慢慢跟著前方車行進，但特斯拉仍硬要左切，最後找到空隙，竟,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.012651010478402336
419,轄區左營警分局警方表示，未接獲相關報案，經檢視影片，研判特斯拉駕駛已違反道路交,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.04856695303732106
419,通管理處罰條例第條，非遇突發狀況，在行駛途中任意驟然減速煞車或於車道中暫停,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.002148166332666457
419,汽車駕駛人，可處元以上萬元以下罰鍰，並當場禁止其駕駛,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.017299156550071304
419,心得說明字以上,2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.18279813961255864
419,"以為開個特斯拉就可以在馬路上耍流氓,誰都得讓你是嗎",2023-04-30,[新聞]扯！高雄特斯拉硬切插隊被叭駕駛下車斥,投訴方面,0.00047341069309292383
423,原文內容,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.25638894091173414
423,有民眾連假期間，從桃園到台北市的民生社區吃飯，結果離開時，發現右後車門打不開，,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.06174789367256084
423,車窗下方的膠條，這讓車主氣炸了，報警處理，怒告毀損,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.005946270009940191
423,白衣光頭男子拿著雨傘，沿著路邊走過來，經過白色特斯拉，卻刻意停下腳步，繞到車子,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.15586885625380031
423,那個門把打不太開，然後我們看下窗戶好像也卡卡的,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.00037002046415546275
423,不下去的狀況,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.09348665157902925
423,車窗搖不下來，後車門打不開，特斯拉車主氣得報警，指控月日中午，把車停在台北,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.15412486646238732
423,市民生社區的收費停車格，並沒有擋到任何人，想不到才離開個多小時，就被人惡作劇,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,8.595641249997676e-06
423,受害車主說，這邊的話就是壓的話，是直接壓不下去直接被黏死了,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.0010513992331174782
423,警方擴大調閱監視器，鎖定這名白色上衣深色長褲，拿著紅色雨傘的男子，並在逃逸路,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.03207102080227098
423,壞的痕跡，維修粗估要萬元,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.0010311315315629788
423,受害車主說，滿傻眼的，所以後來我們當下就直接報案,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.16220723726142527
423,心得說明字以上,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.18279813961255864
423,阿娘威真懂玩還有這招把車把封住,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.22573779556704987
423,特粉們出門在外哨兵記得常開喔☺☺☺,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.05110073499133705
423,心得或意見字不含標點符號,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.1421413874303683
423,其實很常會懶得開，你不是特車主不知道,2023-05-02,[新聞]男子持「3秒膠」隨機亂黏　門打不開！特,投訴方面,0.26946989690466294
444,原文內容,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.25638894091173414
444,獨家特斯拉掉坑乙式車險不賠,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.05309797048152953
444,停放在路邊停車格內，沒想到路面下陷坍塌，整輛車直接傾覆掉入坑洞，,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.04184189255933868
444,且最新狀況指出，原廠認定為全損無法修復，網友們則議論著乙式車體險到底,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.014112535330169096
444,能不能理賠,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.14838131211106098
444,先前有其他媒體報導，將保險局副局長林志憲的回應，解讀成僅甲式車,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.09035085800516784
444,保險局表示，當時的回應絕不是斷言乙式車,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.20227793347623046
444,停放在路邊停車格內，沒想到路面下陷坍塌，整輛車直接傾覆掉入坑洞,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.04184189255933868
444,甲式車體險與乙式車體險面對車碰車車碰物傾覆火災閃電爆炸拋擲物墜,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.007009683793418486
444,落物等車損都會理賠，不談某些產險公司會提供的乙式車險附加險種的話，兩個主險差,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.060734726810313444
444,異就在於，甲式車體險會賠償第三人非善意行為不明原因車損，而乙式車體險必須,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.004015534388225661
444,要能確認車損原因，且不能是第三人非善意行為的破壞,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.00842300763785464
444,乙式車體險必須要能確認車損原因，且不能是第三人非善意行為的破壞,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.002407464640926227
444,回過頭來看這次特斯拉掉坑事件，第時間就有部分媒體報導表示，這是屬於傾覆,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.00020286120310486488
444,，意即乙式車體險能夠理賠，但隨著有媒體提到，,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.11204286948531372
444,人責任險確定不賠，車體險依目前狀況得投保最貴的甲式定有賠,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.00012224539423866254
444,將其延伸解讀為乙,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.07656235493929342
444,式車體險不賠，再加上還有報導說車主遇上保險公司不理賠，多數網友自然而然更認,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.02894903416202821
444,為此事件僅有甲式車體險才可賠償,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.04777764262004902
444,副局長的回應僅是強調甲式,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.2899566044189641
444,車體險保障最全面，但並非斷定乙式車體險不賠,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.05869643845342176
444,保障最全面，但並非斷定乙式車體險不賠,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.20404669693575916
444,接著來談論網友們在討論整起事件過程中所提到的幾個問題,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.013273850256417252
444,經過向幾家產險公司理賠部門詢問，皆表示,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.010387014888846746
444,，但就是要能確認肇因,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.2883928661326973
444,面抓不到兇手，那這時就必須是甲式不明原因車損才可賠償,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.008534522117385035
444,乙式有望賠償，但需以個案討論,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.04250335946863204
444,保險局副局長的回覆只是說明甲乙丙式差異，而在乙式車體險是否理賠,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.09502633833972507
444,就會進入個案討,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.18336138278556668
444,在產險公司討論乙式車險的理賠時，會看車主是否可舉證，也就是說有辦法佐證,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.08007091328826144
444,話，理賠絕不成問題,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.0020709944662619106
444,在理賠範圍內,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.10757771946810546
444,，他本人也無說出惡意攻擊建商的言論,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.0814985016080001
444,理，皆有影像清楚拍到事故原因，並不屬於不明車損，,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.2748365570925604
444,車主說明整個狀況，提到他從今年月日開始承租特斯拉，因此每個月日就是,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.010426951260170014
444,個租期，在此次事件發生前，已經支付了月日~月日以及月日~月日,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.0009023345371622638
444,而有媒體報導萬元的金額，正確數字應是萬元，,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.01889340004996065
444,車主強調，雖然要付給租賃公司萬元是,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.08279874906009443
444,息給誤導,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.1203564374800673
444,心得說明字以上,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.18279813961255864
444,雖然車主有親自出面說明目前狀況，但我認為這幾天當中肯定還是經過了很多的協商,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.017663618741362797
444,說到底我還是認為，按常理判斷，上列四項的說明及結果都是繞了很多圈才有的,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.07972052712803046
444,幾乎不可能開始就有如此相對圓滿的共識，之後又突然變卦的話也不用太意外,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.002369933045207384
444,以上個人淺見~,2023-05-05,[新聞]獨家／特斯拉「掉坑」乙式車險不賠？　保險局與車主澄清：,投訴方面,0.043382825983011686
446,上次超充問題槍擊案發生在台灣,2023-05-05,[情報]特斯拉車主在超充站發生爭吵後槍擊,投訴方面,0.017178841174480763
485,以下補充些資料，其實這些資料對於消費大眾品牌認知沒太多影響,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.21657551830887867
485,先的態勢,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.20626582947547345
485,不過貼文的目的就是無腦貼文甚至只擷取想討戰的資料,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.0029940350320385445
485,上汽集團年海外市場銷量達到萬輛，年增長,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.18112234073651223
485,中國對俄羅斯出口數量其實不多前五大牌合計不到萬輛,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.17028961239791596
485,",輛吉利位居第，,輛奇瑞星途位居第，,輛長安",2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.2919205475975195
485,"位居，,輛",2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.21270991843231468
485,另外，俄羅斯市場的汽車銷售量因為俄烏戰爭，是斷崖式下滑的,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.027599754629832107
485,年汽車全年銷量超過萬輛，年不到萬輛,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.02468879503273047
485,年目前看似會比年好，但整體市場仍然是遠低戰前,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.0031536245889145498
485,因為戰爭影響，很多有錢人外逃，汽車的需求轉為基本需求，能跑能動就好,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.14111766992860986
485,中國人也不是笨蛋在這個時候還大量出口高級款式過去,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.03433985896684755
485,戰前俄羅斯當地的那些銷售量也不差,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.01647552183247525
485,應該主力是光歐洲就出口萬量,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.15668800738921373
485,日本人其實非常排外喔,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.17510912307379733
485,如果沒有信任度就會拿出顯微鏡檢視,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.0020884286561788645
485,加拉巴哥化的問題,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.05181939506284716
485,我看要西台灣推有的車,2023-05-17,Re:[新聞]中國首季汽車出口超過日本成全球第一,投訴方面,0.26681467709689943
487,是說，這豈不是打臉某些狂特粉,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.12370833382457547
487,提振投資人信心特斯拉將嘗試打廣告賣車,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.03653608076197512
487,馬斯克說，他身為特斯拉執行長，但諷刺的是，他也是社群平台推特的,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.1321752686082993
487,高度仰賴廣告的推特，很快就會交棒給他上週聘請的廣告老手雅克里諾,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.20388606065178716
487,馬斯克在德州舉行的特斯拉年度股東大會上說所以我想我應該說廣告很棒，大家都應,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.02913179963414758
487,該這樣做,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.061437346752259314
487,我們將嘗試做些廣告，看看效果如何,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.2965861772021823
487,在競爭加劇和經濟放緩迫使特斯拉大幅降價之際，這凸顯馬斯克為提振投資人信心所做的,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,1.3600725426110571e-05
487,馬斯克多年來直抗拒打廣告，他年發推文說，他痛恨廣告，我們把錢拿來讓,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.04473954759351695
487,中央,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.275862068965517
487,社翻譯,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.08731020377328347
487,我希望今天美股特斯拉爆噴,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.2636933708414957
487,畢竟本人持有的金額都可以買台了,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.2795086859814715
487,不過把不打廣告當成優點來講的，的確不是滾燙哥,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.11100171758065158
487,可能副教還沒出無塵室還在忙，所以滾燙哥先推文了,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.02233754951522915
487,他買推特都多久了當初諷刺他的人就大堆,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.21603995195394254
487,沒有吧，狂特粉說沒下廣告把價格回饋，馬斯克很對，其他車廠錯,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.15826008384376078
487,我早就說過這招行不通而且有副作用的,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.015514693534825597
487,應該是第個吧，我猜,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.11626554785164633
487,產品差的，廣告打了也很差,2023-05-17,[電車]提振投資人信心特斯拉將嘗試打廣告賣車,投訴方面,0.03491590866263805
517,特斯拉橫切路邊違停沒注意機車,2023-05-29,Re:[討論]日本的蛇行逼車剪線三寶,投訴方面,0.19662549290017994
517,最好遠離三寶才能全身而退,2023-05-29,Re:[討論]日本的蛇行逼車剪線三寶,投訴方面,0.22971738195259117
526,原文內容,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.25638894091173414
526,許多電動車公布財報之後，這切調降財報，或者有新創公司將面臨倒閉，突顯了，即使,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.0789819013326376
526,電動車市場銷售火熱，但新進業者卻面臨很大挫折,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.2613667946739122
526,成為最新家下調年業績展望的製造商，其預計從原本萬輛下,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.027887593073589456
526,調至萬輛,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.23310080167256841
526,將用於其新型運動休旅車的新生產平台之軟體，使得原本預計年,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.006700800279490937
526,下半年上市的計畫轉變成年才能上市,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.2873014033868616
526,由於需求疲軟的跡象，豪華,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.0673791794284081
526,才剛剛開始交付電動車，但其至少擁有經驗豐富的生產合作夥伴的,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.0035766089580159255
526,產目標,2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.07785759365750211
526,",美元，降幅超過預期",2023-06-01,[新聞]新創電動車公司正面臨艱困的挑戰，淘汰,投訴方面,0.27036423597025994
