system_id,sentence
302,地點
302,線上問卷
302,報名請至活動網頁
302,////
302,_
307,原文連結
307,///
307,縮圖
307,///
307,開特斯拉的應該都耳聞過綠豆這個關鍵字
307,原文連結是有特斯拉車主找他做隔音然後出問題的故事
307,經過這麼多年，那篇文章依舊常常被洗上來
307,這位仁兄經營人最多的特斯拉臉書社團，所有文都需要經過他的審核，不聽他話的人會被
307,踢出去，就算是在其他地方說他的壞話或成立新社團
307,他沒被特斯拉認證沒有技師執照如果有錯請本人出示執照也在到處找人推銷安裝他
307,的第三方充電方案
307,還有最近到處叫人刪文，不然就要提告
307,///
307,///
307,最近要開始找其他品牌的電車做不樣的方案
307,如果鄉民近期要購買電車，相關安裝方案最好是透過官方介紹認證廠商，或者有取得電工
307,執照的廠商安裝
307,因為我進入電車也沒多久，很多事情都還在摸索
307,其他有趣的內容請苦主或本人及本人分
307,身帳號出來分享
333,各降
333,鎂
333,///
333,降
333,鎂
333,各降
333,鎂
333,///
333,各降
333,鎂
333,///
333,昨晚無預警調降年式萬塊，庫存現貨車看來不少
333,而且台灣才剛開賣第二季交車前應該會調降
337,原文連結
337,/////
337,原文內容
337,被控涉侵犯用戶隱私特斯拉遭集體訴訟
337,//
337,//////////
337,特斯拉被指控涉嫌侵犯車主隱私，遭到集體訴訟
337,美聯社
337,財經頻道綜合報導電動車大廠特斯拉近期被外媒爆料，其員工年至
337,年間，曾透過內部消息系統，共享特斯拉車主錄下來的影片和圖片，涉嫌侵犯車主隱
337,私
337,最新消息指出，加州名特斯拉車主葉亨利週五日發起了集體訴
337,訟，要求特斯拉對上述行為負責
337,路透報導稱，擁有特斯拉的舊金山居民葉亨利，週五向加州北區地方法院提
337,起了這項集體訴訟，他指控特斯拉員工能觀看這些影片和圖片，進行不得體和侵權的娛樂
337,行為，並暗中羞辱那些被拍的人們
337,代表葉亨利的律師費茲傑羅稱，葉先生和任何人樣，對特斯拉攝
337,影機可能被用來侵犯家人隱私的想法，感到憤怒，加州法律嚴格保護這些隱私
337,該訴訟要求法院禁止特斯拉從事其不當行為，包含侵犯客戶和他人隱私，並追回實際和懲
337,罰性的損害賠償
337,特斯拉沒有立即回應評論請求
337,心得/說明
337,新聞報導加州名特斯拉車主葉亨利週五日發起了集體訴訟，
337,要求特斯拉對侵犯車主隱私負責，
337,特斯拉的車主必須小心注意隱私可能會被很多人看到的問題
345,推前篇的講法
345,Ａ到特斯拉如果對方好溝通就算了
345,建議花了兩千和解了事
345,要是車主硬要像推文裡面的人樣獅子大開口
345,說我烤漆要五千萬兩萬的
345,建議直接避開和解跟他上法院玩
345,法院判的最便宜
345,而且今天是民事責任也不會留案底
345,法院會依照各種折舊來判加上車主要提告自己還要花時間花錢
345,絕對不是車主喊價法官就聽得進去
345,就慢慢跟他玩就好了
345,為什麼我知道這些
345,因為前陣子我的車就被三寶大媽尻到
345,對方死不和解告上法院結果點好處都沒有
345,今天來這邊報復社會的
345,記住台灣法律是保護加害人的
350,竟然有人說這篇是正解，真的是沒開車的在亂講，沒概念的在瞎挺
350,除非你是在反串，不然教人家丟元耍老大的真的是在耍白爛
350,原那個放大再放大的語氣也擺明就是元心態，
350,基本上車主不會理你，從他心平氣和找警察和跟你聊，就知道他有保險，
350,你在這裡問這個都是多餘的，我線上估價元三彩水蠟處理，
350,你去跟車主說，你看他會不會理你，當然在這裡討討拍取取暖是可以啦
350,首先你是牽車去到靜止車，肇責就是你，而且他又在停車格，你是沒有籌碼談判的，
350,你只能協調，然後你運氣不錯，這車主還願意送外面保修廠處理，算是遇上好人，
350,不要聽那些動不動就喊法院的人建議，把盤好棋下糟
350,基本上會在那裡法院來法院去的只有兩種人
350,他根本沒開過車
350,他沒有保險
350,建議
350,最好的狀況就是自己用碰撞險或第三人財損去賠，
350,這樣兩邊都不用傷神，但很可惜你是騎腳踏車，所以沒辦法
350,這種狀況內行的就是協調車主是否可以不要回原廠出險，
350,找認識的保修場協助處理，並保證恢復原狀並買單，請車主簽和解書，
350,對有保險的車，這應該也是唯能走的路，但如果他新車，我覺得也是無望
350,最底線就是對方去原廠出險修車，這時已經知道保險公司的金額底牌，
350,你自己去原廠談，拜託原廠不要讓保險員處理，然後給你些折扣，
350,你買單請車主出來簽和解書，不過這得車主開始和你溝通就很良好
350,流程
350,車主才不會跟你跑法院，元威脅人跑法院只能叫你洗洗睡，流程基本是這樣
350,車主確定肇責不是自己，出險不會影響保費，他會直接出車體險處理
350,回原廠報好報滿灌單灌到爆
350,保險公司評估，開始刪單，刪完了開工
350,修好車，車主簽完名拍拍屁股走人，基本上你連車主都見不到了
350,保險公司代位求償，他不會漲車主保費，而是幫車主代墊修好車，再去跟你要維修費
350,你自己去跟保險公司吵，可以試著丟元給保險專員嗆他上法院，
350,他們的律師團會跟你周旋到飽
350,自身經驗
350,自己的車才牽不到三個月，清晨送小孩上學停紅燈，後面就個停紅燈睡著的上來，
350,跟這個回文的樣，下車說不然我看這個小傷而已啦，我給你元去美容下
350,懶得理他直接報警，結果他開始狂漱口，警察來酒測沒過且是累犯，進警局直接上銬
350,車子牽去原廠估價，內鐵保險桿雷達加烤漆，估價完後快三萬，
350,出險處理後換酒駕仔直聯絡試圖要便宜些，我還記得他要丟元的嘴臉，
350,完全拒接不理他，之後就不關我事了，隔年保險系數維持，保費沒有影響
350,結論
350,車損是小事，如果開始就知道自己理虧，好好的協調還有機會省點小錢，
350,不要自作聰明用年代歐吉桑歐巴桑的買菜送蔥再折的心態去談判，很好笑
350,自己車被撞，保險很重要，不要省保險錢，如果遇到這種元仔和放大再放大仔，
350,你就知道省下來的心力和時間和負面情緒是無價的
350,撞別人車的，保險樣很重要，因為車損的維修沒人在客氣的，
350,少少的碰撞險和超額險，也可以讓你撞了車造成財損後不用低聲下氣和勞心
350,不要亂簽和解書，也不要亂拿小錢了事，只要擦撞就報警備案以利後續處理，
350,不用不好意思，警察是公務人員，這本來就是他的業務所在，對警察說聲感謝就好
350,至於原文作者，我真心建議就是讓對方去外面車廠估價，修修賠錢了事，
350,車輛維修就是這麼貴的東西，下次牽車自己小心點，記得修完要簽和解書
364,原文連結
364,///
364,原文內容
364,前員工爆料
364,特斯拉車載鏡頭影片大量外流內部群組瘋傳
364,電動車巨頭特斯拉過去曾保證自家車輛內的攝影機是以保護顧客隱私而設計
364,，如今卻傳出員工爆料有許多車輛拍下的影片流傳至特斯拉員工的群組中
364,路透報導，特斯拉向其數百萬顧客車主保證其隱私非常重要，官方網站上更指出車
364,輛中的輔助駕駛攝影鏡頭是為保護您的隱私而設計，但根據路透對名前特斯拉員工的
364,採訪，他們爆料年至年期間特斯拉員工群組內有大量車上攝影鏡頭拍下的影片
364,和圖片外流
364,特斯拉的車子之所以配備大量攝影機，是為了監測行人障礙物和路況，並將其利用到自
364,動駕駛系統，但接受採訪的前員工透露在內部聊天群組裡流傳非常多車載攝影機的拍攝畫
364,面，其中包括車主全裸走動駕駛在外與他人大聲爭吵等
364,此外，年的段影片更顯示輛高速行駛的特斯拉撞到名騎腳踏車的孩童，畫面中
364,可以清晰見到這名孩童被撞飛
364,據悉，特斯拉員工在將這些影片或圖片流傳到私人群
364,組之前，通過會先用有趣標題或敘述來修飾從而製作成迷因
364,對此，路透聯繫超過名過去年曾在特斯拉工作並參與開發其自動駕駛系統的員工，最
364,終有十幾個人同意回答問題，但都不願透露姓名
364,特斯拉公司方面也並未就這則報導做出
364,回應
364,心得/說明字以上
364,五樓都被看光光了
408,竹北天坑吃特斯拉
408,投保車體險乙式可啟動理賠
408,///
408,記者陳依旻台北報導
408,新竹縣竹北市莊敬六街某社區大門口今日驚傳天坑，輛停放在停車格價值萬
408,的特斯拉當場被吞噬，讓車主相當心痛，不過，車主別哭，產險業者表示，若有投
408,保車體險，如乙式，是可以啟動理賠保障的
408,目前富邦產新光產有提供特斯拉車主投保的車險，富邦產險表示，車體險保乙式承保範圍
408,包括碰撞傾覆火災閃電雷擊爆炸及拋擲物或墜落物，本次因路面崩塌事故，造成
408,墜入坑中之事故，屬於車體險乙式承保範圍中之碰撞傾覆，可啟動理賠保障
408,理賠有大注意事項，分別是保留事故現場，拍照保全證據通報警方處理，取得警方事故
408,證明文件事故日起天通知保險公司申請理賠車輛進廠維修，通知保險公司勘估損失
408,切勿自行與對造私下和解
408,新光投信也表示，該事件視為車輛傾覆，符合乙式車體險承保範圍，故該車的修理費用可由
408,乙式車體險可賠，賠付金額上限是投保時的保險金額扣除折舊後的金額，保險公司賠付後會
408,向造成天坑出現的肇因單位求償
408,新光產險也提醒車主，事故發生須請警方現場處理，持警
408,方開立三聯單及行照駕照車主印章向保險公司申請理賠並在車輛進廠維修時通知保險公
408,司至修理廠勘估車損狀況
408,特斯拉剛買個月就發生悲劇，據了解，新竹縣竹北市莊敬六街某社區大門口發生的天坑，
408,已是該名建商第度出包，現場疑似是超抽地下水，路基土壤被掏空才會釀禍，稍早，該輛
408,已被吊起，左側車身咪咪冒冒，模樣十分悽慘
408,產險業者呼籲，特斯拉保養成本低，但車體維修零件費用相當高，建議投保車體損失險
408,車體險主要分為甲式乙式丙式三種，以及俗稱丁式的限額車對車碰撞損失保險，其主要
408,差別在承保範圍賠償項目以及保費的不同
415,我看新聞說那邊坪萬
415,總共蓋層樓至少有萬坪
415,台特斯拉也不過是坪的價格
415,講實在的實在是小啦
415,屋主只要去市政府申請損鄰
415,就能卡死建商拿到使照
415,不拿錢來談就不簽和解書
415,看誰損失比較大
415,所以我是覺得不要著急慢慢耗
419,原文連結
419,//////
419,_
419,原文內容
419,扯
419,高雄特斯拉硬切插隊被叭駕駛下車斥不會讓啊
419,聯合報記者石秀華高雄即時報導
419,高雄市左營區大中路銜接國和鼎金交流道的要道，車流量大，昨有輛特斯拉硬在大中
419,二路號前左切，但當時車流呈排隊狀況，特斯拉硬要左切，結果被後方車駕駛按喇叭後
419,，駕駛竟惱羞成怒，下車對後方車咆哮不會讓啊，讓車主當場傻眼
419,網路社群社會事新聞影音今天上午貼出則影片，地點在高雄大中二路，只見影片中
419,有兩排車流，當時輛轎車的右側有輛黑色特斯拉，要切入左方車道
419,特斯拉要切車時，後方車慢慢跟著前方車行進，但特斯拉仍硬要左切，最後找到空隙，竟
419,急切後又停下，下秒駕駛下車，怒目相向，對著後方車駕駛咆哮不會讓啊，還用雙
419,手比了前方又比了轎車車主，最後氣噗噗上車，讓車主當場看傻
419,轄區左營警分局警方表示，未接獲相關報案，經檢視影片，研判特斯拉駕駛已違反道路交
419,通管理處罰條例第條，非遇突發狀況，在行駛途中任意驟然減速煞車或於車道中暫停
419,汽車駕駛人，可處元以上萬元以下罰鍰，並當場禁止其駕駛
419,若接獲檢舉將予
419,以開罰
419,心得/說明字以上
419,"油車,電車特斯拉遇到的機率真的不小"
419,"以為開個特斯拉就可以在馬路上耍流氓,誰都得讓你是嗎"
423,原文連結
423,/////
423,原文內容
423,民視新聞李豫翰蔡承翰賴國彬台北桃園報導
423,有民眾連假期間，從桃園到台北市的民生社區吃飯，結果離開時，發現右後車門打不開，
423,調出哨兵模式所錄下的畫面，發現有名白衣男子，拿秒膠塗在門把的縫隙，以及
423,車窗下方的膠條，這讓車主氣炸了，報警處理，怒告毀損
423,白衣光頭男子拿著雨傘，沿著路邊走過來，經過白色特斯拉，卻刻意停下腳步，繞到車子
423,旁邊，手上拿著小小尖銳的東西，沿著車門又壓又擠，停留近分鐘才離開，等到車主回
423,頭取車，發現門把打不開，立刻查看哨兵模式，發現居然是被人用秒膠搞破壞
423,受害車主說，我們中午吃完飯的時候，要送小朋友上車，我們要開車離開，我們就發現
423,那個門把打不太開，然後我們看下窗戶好像也卡卡的
423,我們現在這個其實就是壓
423,不下去的狀況
423,車窗搖不下來，後車門打不開，特斯拉車主氣得報警，指控月日中午，把車停在台北
423,市民生社區的收費停車格，並沒有擋到任何人，想不到才離開個多小時，就被人惡作劇
423,受害車主說，這邊的話就是壓的話，是直接壓不下去直接被黏死了
423,警方擴大調閱監視器，鎖定這名白色上衣深色長褲，拿著紅色雨傘的男子，並在逃逸路
423,線中，找到罐被擠光的秒膠，車主指控車頭後門把車窗，甚至連燈罩，都有被破
423,壞的痕跡，維修粗估要萬元
423,受害車主說，滿傻眼的，所以後來我們當下就直接報案
423,嫌犯身高約公分，體型壯碩，沒頭髮
423,從大馬路刻意繞到人行道，似乎就是想避開監
423,視器，結果被哨兵模式拍的清二楚，車主只希望警察趕快抓到人，釐清犯案動機
423,///
423,心得/說明字以上
423,阿娘威真懂玩還有這招把車把封住
423,看起來是個很懂特斯拉的犯人呢
423,只怪特斯拉最近降價太大動到油車市場的蛋糕了
423,特粉們出門在外哨兵記得常開喔☺☺☺
423,原文及網址連結
423,心得或意見字不含標點符號
423,其實很常會懶得開，你不是特車主不知道
444,原文連結
444,////
444,原文內容
444,獨家特斯拉掉坑乙式車險不賠
444,保險局與車主澄清錯誤資訊太多
444,編輯謝明翰年月日
444,///
444,圖片來源/
444,年月日上午時許，位於新竹竹北勝利路跟勝利二路之間的莊敬六街上，輛
444,停放在路邊停車格內，沒想到路面下陷坍塌，整輛車直接傾覆掉入坑洞，
444,且最新狀況指出，原廠認定為全損無法修復，網友們則議論著乙式車體險到底
444,能不能理賠
444,先前有其他媒體報導，將保險局副局長林志憲的回應，解讀成僅甲式車
444,體險可賠，但地球黃金線進步詢問，
444,保險局表示，當時的回應絕不是斷言乙式車
444,體險不賠，車主亦接受地球黃金線訪問進行說明
444,///
444,年月日上午時許，位於新竹竹北勝利路跟勝利二路之間的莊敬六街上，輛
444,停放在路邊停車格內，沒想到路面下陷坍塌，整輛車直接傾覆掉入坑洞
444,圖片來源/
444,甲式車體險與乙式車體險面對車碰車車碰物傾覆火災閃電爆炸拋擲物墜
444,落物等車損都會理賠，不談某些產險公司會提供的乙式車險附加險種的話，兩個主險差
444,異就在於，甲式車體險會賠償第三人非善意行為不明原因車損，而乙式車體險必須
444,要能確認車損原因，且不能是第三人非善意行為的破壞
444,///
444,乙式車體險必須要能確認車損原因，且不能是第三人非善意行為的破壞
444,圖片來源/
444,回過頭來看這次特斯拉掉坑事件，第時間就有部分媒體報導表示，這是屬於傾覆
444,，意即乙式車體險能夠理賠，但隨著有媒體提到，
444,保險局副局長林志憲談及此案第三
444,人責任險確定不賠，車體險依目前狀況得投保最貴的甲式定有賠
444,將其延伸解讀為乙
444,式車體險不賠，再加上還有報導說車主遇上保險公司不理賠，多數網友自然而然更認
444,為此事件僅有甲式車體險才可賠償
444,然而，地球黃金線進步向保險局確認，得到答覆是指，
444,副局長的回應僅是強調甲式
444,車體險保障最全面，但並非斷定乙式車體險不賠
444,此外，保險局還提到，就他們所知，保
444,險公司應是有在商討處理相關事宜
444,///
444,地球黃金線進步向保險局確認，得到答覆是指，副局長的回應僅是強調甲式車體險
444,保障最全面，但並非斷定乙式車體險不賠
444,圖片來源/記者爆料網
444,接著來談論網友們在討論整起事件過程中所提到的幾個問題
444,乙式車險的傾覆僅限駕駛中才賠
444,經過向幾家產險公司理賠部門詢問，皆表示
444,傾覆絕不限於開車，即使靜止傾覆也可賠
444,償
444,，但就是要能確認肇因
444,所以舉個誇張例子，如果愛車被撞到翻車，但你又沒監視器畫
444,面抓不到兇手，那這時就必須是甲式不明原因車損才可賠償
444,乙式有望賠償，但需以個案討論
444,保險局副局長的回覆只是說明甲乙丙式差異，而在乙式車體險是否理賠
444,就會進入個案討
444,論
444,在產險公司討論乙式車險的理賠時，會看車主是否可舉證，也就是說有辦法佐證
444,誰把車弄壞就可以理賠，舉例在私人停車場遇到愛車被擦撞弄壞，但有監視器畫面證明的
444,話，理賠絕不成問題
444,而這次的事件來說，基本上都有拍到為何會傾覆，初步看起來有
444,在理賠範圍內
444,為何會出現保險公司說不賠的報導
444,根據地球黃金線向車主本人詢問，本人表示，
444,，他本人也無說出惡意攻擊建商的言論
444,此
444,外，車主提到，他是透過保經公司向國泰產險投保乙式車險，目前全案理賠已經在處
444,理，皆有影像清楚拍到事故原因，並不屬於不明車損，
444,車主需在月日前付出萬元款項
444,車主說明整個狀況，提到他從今年月日開始承租特斯拉，因此每個月日就是
444,個租期，在此次事件發生前，已經支付了月日~月日以及月日~月日
444,的租金，結果
444,而有媒體報導萬元的金額，正確數字應是萬元，
444,車主強調，雖然要付給租賃公司萬元是
444,事實，但也
444,，希望社會大眾不要被某些錯誤訊
444,息給誤導
444,///
444,車主希望社會大眾不要被某些錯誤訊息給誤導
444,圖片來源/
444,心得/說明字以上
444,車主出面說明了，大家可以不用再鍵盤辦案，接下來就靜待行政司法流程了
444,上篇車主父親開保險公司建商副本的新聞也是我轉到版上的
444,那這篇本肥也下，做個平衡
444,我的看法是無風不起浪，事出必有因
444,雖然車主有親自出面說明目前狀況，但我認為這幾天當中肯定還是經過了很多的協商
444,說到底我還是認為，按常理判斷，上列四項的說明及結果都是繞了很多圈才有的
444,幾乎不可能開始就有如此相對圓滿的共識，之後又突然變卦的話也不用太意外
444,以上個人淺見~
446,///////
446,版上的油車車主們最愛的新聞來了
446,地點在美國兩位特斯拉車主在超充站吵架
446,然後位掏出槍殺死了另位車主
446,上次超充問題槍擊案發生在台灣
446,以後在超充站還是盡量禮讓下車主好了
446,///
485,不用吹中國品牌
485,以下補充些資料，其實這些資料對於消費大眾品牌認知沒太多影響
485,但必須正視中國汽車工業在汽車工業是真的發展迅速
485,特別是電動車上的發展已經處於領
485,先的態勢
485,不過貼文的目的就是無腦貼文甚至只擷取想討戰的資料
485,/////
485,///
485,總出口量中，中國品牌至少佔九成
485,上汽集團年海外市場銷量達到萬輛，年增長
485,奇瑞全年出口超萬輛，
485,年增長，新能源銷冠比亞迪雖然只出口了萬多輛，但增長速度驚人，今年月份比
485,亞迪出口汽車達萬輛，年增倍
485,整車出口第三名是特斯拉
485,///
485,////
485,中國對俄羅斯出口數量其實不多前五大牌合計不到萬輛
485,///
485,年中國汽車在俄羅斯市佔率從增至俄羅斯國產汽車則從亦升至
485,"年在俄銷售量最大的中國品牌汽車為奇瑞位居第，,輛哈弗位居第，"
485,",輛吉利位居第，,輛奇瑞星途位居第，,輛長安"
485,"位居，,輛"
485,另外，俄羅斯市場的汽車銷售量因為俄烏戰爭，是斷崖式下滑的
485,年汽車全年銷量超過萬輛，年不到萬輛
485,年目前看似會比年好，但整體市場仍然是遠低戰前
485,/////
485,///
485,這些中國汽車跟本地的品牌其實，並不能完全填補歐車跟日車的空缺
485,現在俄羅斯汽車，當地品牌市佔率第，而的車，本來就是低端便宜車
485,///
485,///
485,所以新聞說中國車出到俄羅斯的品質跟性能很差，是對也不對
485,因為戰爭影響，很多有錢人外逃，汽車的需求轉為基本需求，能跑能動就好
485,中國人也不是笨蛋在這個時候還大量出口高級款式過去
485,戰前俄羅斯當地的那些銷售量也不差
485,要這些消費者看得上中國過去的便宜車款，我想也是很難
485,中國的電動車有完整產業鏈優勢，出口量勢必持續增加
485,在中國的新能源產業鏈優勢下，大眾富豪等國外汽車製造商也計畫在中國生產電動汽車
485,，
485,出口到海外市場
485,今年月，上汽集團出口萬輛，仍然位居第，簡單對比可以發現，去年比亞迪
485,出口只有上汽的，今年月提升至，說明比亞迪的出口銷量正在爆發式增長
485,/////
485,應該主力是光歐洲就出口萬量
485,萬輛銷售裡面，新能源車賣了萬量
485,海外的銷量只有萬台是在當地生產製造的
485,估計是馬來西亞的
485,日本人其實非常排外喔
485,如果沒有信任度就會拿出顯微鏡檢視
485,加拉巴哥化的問題
485,我看要西台灣推有的車
485,應該也很困難
487,是說，這豈不是打臉某些狂特粉
487,連結，不喜勿入
487,///
487,提振投資人信心特斯拉將嘗試打廣告賣車
487,路透社中文新聞
487,年月日週三下午
487,路透舊金山日電電動車商特斯拉從未以傳統打廣告方式銷售車輛，
487,但老闆馬斯克今天表示，往後特斯拉將嘗試這種作法，看看能否產生效果
487,馬斯克說，他身為特斯拉執行長，但諷刺的是，他也是社群平台推特的
487,老闆
487,高度仰賴廣告的推特，很快就會交棒給他上週聘請的廣告老手雅克里諾
487,帶領
487,馬斯克在德州舉行的特斯拉年度股東大會上說所以我想我應該說廣告很棒，大家都應
487,該這樣做
487,我們將嘗試做些廣告，看看效果如何
487,在競爭加劇和經濟放緩迫使特斯拉大幅降價之際，這凸顯馬斯克為提振投資人信心所做的
487,努力
487,馬斯克多年來直抗拒打廣告，他年發推文說，他痛恨廣告，我們把錢拿來讓
487,產品更好
487,但今天他說，很多人不知道特斯拉多容易入手，也不清楚它驚人的特性和功能
487,中央
487,社翻譯
487,沒有喔，我非常看好馬斯克終於想通了
487,我希望今天美股特斯拉爆噴
487,畢竟本人持有的金額都可以買台了
487,我希望股價翻倍直接賺台特斯拉
487,我嘲笑的是把特斯拉馬斯克
487,什麼都當成絕對正確膜拜
487,甚至抹黑抵斥排擠其他人的神教信徒
487,幫忙轉彎我真的笑噴
487,不過把不打廣告當成優點來講的，的確不是滾燙哥
487,可能副教還沒出無塵室還在忙，所以滾燙哥先推文了
487,我說打廣告很好啊眼睛還好嗎
487,轉彎的是馬斯克
487,他買推特都多久了當初諷刺他的人就大堆
487,沒有吧，狂特粉說沒下廣告把價格回饋，馬斯克很對，其他車廠錯
487,我早就說過這招行不通而且有副作用的
487,應該是第個吧，我猜
487,產品越好的，其實反而更要打廣告
487,產品差的，廣告打了也很差
517,日本三寶也不少
517,下面是這幾天發生的事情而已
517,特斯拉橫切路邊違停沒注意機車
517,不講還以為台灣
517,///
517,皇冠橫切故意煞停巴士
517,///
517,最好遠離三寶才能全身而退
526,原文連結
526,///
526,原文內容
526,新創電動車公司正面臨艱困的挑戰，淘汰賽或許才剛開始
526,巴菲特於年月日於波克夏公司年度會議上回答有關汽車
526,產業轉向電動車所帶來的商機問題時，其暗示著想在電動車產業獲利太艱難了
526,如今隨著
526,許多電動車公布財報之後，這切調降財報，或者有新創公司將面臨倒閉，突顯了，即使
526,電動車市場銷售火熱，但新進業者卻面臨很大挫折
526,成為最新家下調年業績展望的製造商，其預計從原本萬輛下
526,調至萬輛
526,表示，主要股東之富豪汽車需要更多時間完善
526,將用於其新型運動休旅車的新生產平台之軟體，使得原本預計年
526,下半年上市的計畫轉變成年才能上市
526,發現市場競爭更加激烈，這意味著其無法通過銷售更多現有的轎車來
526,彌補缺口
526,其實，擁有主要股東富豪汽車和中國吉利的資產，這在資本密集的汽
526,車產業是個巨大的優勢，但是無法兌現承諾，表示進入電動車市場並沒有想像中容易
526,加州新創公司和於月也下調了他們的產量預測
526,由於需求疲軟的跡象，豪華
526,"轎車製造商在第季度僅交付了,輛電動車，卻耗資超過億美元"
526,至於
526,才剛剛開始交付電動車，但其至少擁有經驗豐富的生產合作夥伴的
526,協助
526,"唯家未修正年生產目標的是，其仍堅持,輛電動車的生"
526,產目標
526,在大幅削減成本後，該公司還將其季度虧損縮減至每售出輛車只會虧損約
526,",美元，降幅超過預期"
526,陷入困境的卡車新創公司宣佈出售其歐洲工廠股份，
526,而福特已經退出投資者身份
526,另外家位於俄亥俄州前通用汽車工廠的電動卡車製造商表示，有股東
526,將停止為該公司提供資金，所以該公司可能面臨倒閉
526,標準普爾表示，建立電動車生產線並建立製造能力是需要時間和金錢的
526,此外，建立銷
526,售網路也需要時間和金錢，更重要的是要引起消費者的注意，也需要時間金錢和耐心
526,更何況對於電動車新創公司來說，獲得資金並不像幾年前那麼容易，因為利率更高，人們
526,對經濟衰退的擔憂持續瀰漫在空氣中
526,對於和其他新創公司來說，其電動車必須與通用汽車福特日產和
526,豐田競爭，這些公司都進入了電動汽車領域
526,畢竟，這些傳統汽車製造商憑藉擁有數十年
526,或更長時間的汽車製造經驗進入電動車市場，是非常具有優勢的，更何況其還可以透過銷
526,售汽車獲利，支撐其電動車事業
526,總之，即使電動車快速成長，但仍然只佔總銷售量的小部分
526,規模較小的新創公司或者
526,剛進入市場的廠商，正面臨與採用降價策略的特斯拉競爭，這不淘汰也難啊
526,心得/說明字以上
526,過去年高通膨的影響，已經使許多電動車新創公司苦苦掙扎，接著升息及金融市場
526,波動都造成這些新創公司的市值不斷下滑
526,原文及網址連結
526,心得或意見字不含標點符號
527,推文不少朋友笑賣的差，本魯以第名銷量品牌車主的身分替緩頰下少在那嘲笑賣的差了，賣得好你各位也不會說任何好話
527,過往雙超強的時候，動不動破千台註，沒有七百也有五百，隨便都是三四百
527,結果網友會說什麼
527,滿街跑平民車早就沒尊榮比野狗多比路邊垃圾多
527,好啦，現在雙銷售降下來了，那些滿街跑沒尊榮流派的有沒有回來開始稱讚雙尊榮度回升了
527,沒有嘛，而且若是把以前笑滿街跑的個個查下去，定可發現若干立場轉換成銷量差爛的雙標自助餐
527,假設今天贏，別說贏我特，就假設贏我豐田好了，第名叫台，第三名叫台
527,我保證，下面推文風向絕對不是稱讚車好，本質屌打特斯拉凌志，而是開始嘲笑紅綠燈車聚或什麼比野狗多之類的
527,銷量少嘲笑，銷量多也會嘲笑，真實意圖只是想仇視雙罷了
527,註
527,我知道我知道，其中有大量外匯
527,但百二百五的外匯淨花費或所需財力可是不會少於全新有保固妥善好不用這水那油的百七兩百特斯拉，不會少於各種全新總代高妥善開不壞
527,更詳細解釋請參閱
527,萬特等於萬油車
527,討論電動車的折舊率會不會很慘
527,討論特斯拉降價品牌往平價
540,作者裝配匠看板
540,標題新聞中國面臨動力電池產能過剩危機寧德時代
540,時間
540,原文標題中國面臨動力電池產能過剩危機寧德時代做休
540,原文連結
540,///
540,發布時間///更新
540,記者署名楊昇儒/邱國強
540,原文內容
540,中國引以為傲
540,的新能源汽車產業，正
540,面臨動力電池
540,產能過剩的危機
540,龍頭企業
540,傳
540,出工人
540,無班可加
540,，甚至必須
540,做休
540,不僅
540,規模較小的企業面臨
540,淘汰
540,，
540,負面
540,效應已擴及
540,整個產業鏈
540,騰訊新聞深網報導，現在有個穩定的廠上班就不錯了
540,常州市江蘇時代寧德時代子
540,公司的基層工人小李長期過著兩點線的生活幾乎有個小時在廠裡工作小時正
540,常工時小時加班工時
540,作為匯集寧德時代比亞迪中創新航蜂巢能源等動力電池製造基地的城市，常州吸引
540,了無數像小李樣的年輕人前來尋找機會
540,據胡潤中國新能源產業集聚度城市榜，常州新能源投資熱度排全國第，產業聚
540,集度全國第，是唯進入前五名的非線城市
540,但欣欣向榮的背後，新能源市場的逐漸飽和以及車企自建電池生產線，已對常州電池業務
540,帶來困境
540,據財聯社此前報導，在年的生產高峰時期，寧德時代工廠的工人每月加上過年留守獎
540,金能拿到人民幣萬元約新台幣萬元，不留守的話也能拿到多元
540,現在有的人
540,上天休天
540,，有的只讓每天上小時，不讓加班
540,江蘇時代的小李及中創
540,新航蜂巢能源等工廠工人表示，最近幾個月為了降低產量，工廠普遍都在控制加班，如
540,果只上夠正常的工作工時，
540,大家到手的薪資可能直接被
540,打對折
540,，有的人個月只能拿到
540,元至元基礎工資
540,寧德時代第季財報顯示，截至月日，公司存貨期末餘額億元，相比年初餘額減少
540,約億元
540,這意味著寧德時代第季消耗了去年的存貨，產量低於銷量
540,生產減速
540,的情況不僅僅發生在寧德時代
540,，位於常州的動力電池大廠如中創新航蜂巢能源
540,都在透過控制加班關停部分產線來調整生產節奏
540,動力電池進入產能過剩週期，相似的情況曾在年發生過，中國電動汽車百人會數據顯
540,示，年中國動力電池的產能超過萬瓩小時，但總體產能利用率只有
540,，當時約/企業沒能扛住，被淘汰出局
540,據報導，中國動力電池企業形成了頭部企業聚集效應日益突出的特徵，從年的頭兩家
540,企業的占比，上升到，其它多家企業只占
540,第梯隊中，寧德時代今年第季市占率下降，而比亞迪因其銷量飆升，市占率大增
540,在搭載比亞迪刀片電池的特斯拉電動車量產下線後，比亞迪或將進步對寧德
540,時代形成壓力
540,畢竟特斯拉和比亞迪是全球範圍內新能源汽車賣得最好的車企
