system_id,word,ner
888,特斯拉公司,ORG
888,台北市內湖,GPE
888,基隆,GPE
888,士林地院,ORG
888,簡易庭,ORG
888,特斯,PERSON
888,李嘉濠,PERSON
888,萬元,MONEY
888,特斯拉,ORG
888,去年月日,DATE
888,萬元,MONEY
888,李嘉濠,PERSON
888,李,PERSON
888,特斯拉,PERSON
888,萬元,MONEY
888,特斯拉,ORG
888,李嘉濠,PERSON
888,李男,PERSON
888,李,PERSON
888,萬元,MONEY
888,李男,PERSON
888,李,PERSON
888,特斯拉,ORG
888,年月日晚上,TIME
888,李,PERSON
888,嘉濠,PERSON
888,月最後周,DATE
888,李,PERSON
888,特斯拉,ORG
888,李,PERSON
888,李,PERSON
888,當晚,TIME
888,特斯拉,ORG
888,李嘉濠,PERSON
888,李,PERSON
888,月中旬,DATE
888,萬元,MONEY
888,李,PERSON
888,月日,DATE
888,李,PERSON
888,當晚,TIME
888,特斯拉,ORG
888,斯拉,NORP
888,李,PERSON
888,李,PERSON
888,特斯拉,ORG
888,李,PERSON
888,李,PERSON
888,李,PERSON
888,責特斯拉公司,ORG
888,特斯拉,ORG
888,李嘉濠,PERSON
888,萬元,MONEY
888,特斯拉,ORG
890,去年,DATE
890,基隆市,GPE
890,李嘉濠,PERSON
890,特斯拉,ORG
890,萬元,MONEY
890,斯拉約,PERSON
890,李加,PERSON
890,李,PERSON
890,特斯拉,ORG
890,李,PERSON
890,特斯拉加倍,PERSON
890,特斯拉,ORG
890,特斯拉,ORG
890,萬元,MONEY
890,李嘉濠,PERSON
890,李嘉濠,PERSON
890,年月日,DATE
890,特斯拉,ORG
890,萬元,MONEY
890,年月日,DATE
890,特斯拉,ORG
890,李,PERSON
890,特斯拉,ORG
890,李嘉濠,PERSON
890,萬元,MONEY
890,特斯拉,ORG
890,特斯拉,ORG
890,基隆,GPE
890,第條,ORDINAL
890,第款,ORDINAL
890,特斯拉加,PERSON
890,萬元,MONEY
890,特斯拉公司,ORG
890,台北市內湖,GPE
890,基隆,GPE
890,士林地院,ORG
890,簡易庭,ORG
890,特斯,PERSON
890,李嘉濠,PERSON
890,萬元,MONEY
890,特斯拉,ORG
890,去年月日,DATE
890,萬元,MONEY
890,李嘉濠,PERSON
890,李,PERSON
890,特斯拉,PERSON
890,萬元,MONEY
890,特斯拉,ORG
890,李嘉濠,PERSON
890,李男,PERSON
890,李,PERSON
890,萬元,MONEY
890,李男,PERSON
890,李,PERSON
890,特斯拉,ORG
890,年月日晚上,TIME
890,李,PERSON
890,嘉濠,PERSON
890,李,PERSON
890,特斯拉,ORG
890,李,PERSON
890,李,PERSON
890,當晚,TIME
890,特斯拉,ORG
890,李嘉濠,PERSON
890,李,PERSON
890,月中旬,DATE
890,萬元,MONEY
890,李,PERSON
890,月日,DATE
890,李,PERSON
890,當晚,TIME
890,特斯拉,ORG
890,斯拉,NORP
890,李,PERSON
890,李,PERSON
890,特斯拉,ORG
890,李,PERSON
890,李,PERSON
890,李,PERSON
890,責特斯拉公司,ORG
890,特斯拉,ORG
890,李嘉濠,PERSON
890,萬元,MONEY
900,七個多月,DATE
900,三千,CARDINAL
900,十公尺,QUANTITY
900,特斯拉,ORG
900,十公尺,QUANTITY
900,十分鐘,TIME
900,五,CARDINAL
900,兩,CARDINAL
900,晚上,TIME
900,隔天中午,TIME
900,高公局,ORG
900,今年,DATE
900,半數,CARDINAL
900,明年年中,DATE
900,萬公里,QUANTITY
900,萬七,CARDINAL
900,早上,TIME
900,高雄,GPE
900,台北,GPE
900,清水,GPE
900,台北,GPE
900,高雄,GPE
900,台北,GPE
900,南港,GPE
900,巴拉巴拉,PERSON
900,端午,TIME
900,中秋,DATE
900,高雄,GPE
900,台北,GPE
900,台東,GPE
900,東山,LOC
900,第三,ORDINAL
900,年初,DATE
900,第三,ORDINAL
900,前天,DATE
900,夏天,DATE
900,特斯拉,ORG
900,兩,CARDINAL
900,高雄火車站,FAC
900,博愛路,LOC
900,更新完站西站東路,FAC
900,半年,DATE
900,這半年,DATE
900,零到百,CARDINAL
900,零百,CARDINAL
900,五秒,TIME
900,零百五秒,TIME
900,零,CARDINAL
900,高雄,GPE
900,十月,DATE
900,高雄,GPE
900,高雄,GPE
900,分鐘,TIME
900,五分鐘,TIME
900,特斯拉,ORG
900,兩,CARDINAL
900,百分百,PERCENT
900,花萬,CARDINAL
900,兩,CARDINAL
900,台,GPE
900,李箱,PERSON
900,李箱,PERSON
900,這半年,DATE
900,李箱,PERSON
900,李箱,PERSON
900,東資東資,PERSON
900,第三,ORDINAL
900,隔天早上,TIME
900,萬公里,QUANTITY
900,兩個小時,TIME
900,四萬幾萬,CARDINAL
900,福特,ORG
900,兩,CARDINAL
900,台灣,GPE
900,十幾年,DATE
900,萬公里,QUANTITY
900,台灣,GPE
900,高雄,GPE
900,夏天,DATE
900,第三,ORDINAL
900,某天,DATE
900,四五點鐘,TIME
900,第次,ORDINAL
900,特斯拉,ORG
909,特斯拉,ORG
909,特斯拉,ORG
909,台北,GPE
909,高雄,GPE
909,台北,GPE
909,新北基隆桃園新竹高雄台南屏東,GPE
909,◎年月或年月,DATE
909,年月,DATE
909,年月,DATE
909,約小時,TIME
909,台北市,GPE
909,◎歲以上,DATE
909,年~月,DATE
909,賓士,ORG
909,台北市交通工具研究座談會,EVENT
909,台北,GPE
909,新北基隆桃園新竹,GPE
909,月底或月初,DATE
909,晚上時段,TIME
909,台北市松山區,LOC
909,台北市,GPE
909,近三年內,DATE
909,約分鐘,TIME
909,當天,DATE
909,台北市,GPE
909,台北/高雄電動汽車賞車座談會,EVENT
909,年月後,DATE
909,台北,GPE
909,新北基隆桃園新竹高雄台南屏東,GPE
909,約小時,TIME
909,台北市,GPE
909,~元,MONEY
909,~元,MONEY
909,月中旬,DATE
909,分鐘,TIME
909,台,GPE
909,即日,DATE
909,至月,DATE
909,台北市,GPE
909,台北,GPE
909,新北基隆桃園,GPE
909,約小時,TIME
909,台北市,GPE
909,中山區,LOC
909,台北市車展,EVENT
909,台北,GPE
909,新北基隆桃園,GPE
909,小時,TIME
909,台北市,GPE
909,中山區,LOC
909,台北,GPE
909,台北新北高雄,GPE
909,約小時,TIME
909,台北市,GPE
917,台北特斯拉,ORG
917,當天,DATE
917,台北,GPE
917,范,PERSON
917,開特斯拉,PERSON
917,萬餘元,MONEY
917,台北分署,ORG
917,特斯拉,ORG
917,本月日,DATE
917,特斯拉,ORG
917,范,PERSON
917,當日,DATE
917,台北分署,ORG
917,萬餘元,MONEY
917,財政部,ORG
917,北國稅局,ORG
917,今年月,DATE
917,台北分署,ORG
917,台北分署,ORG
917,范男,PERSON
917,西元年,DATE
917,特斯拉,ORG
917,台北市停車管理工程處,ORG
917,台北分署,ORG
917,本月,DATE
917,台北市停管處,ORG
917,光復北路,LOC
917,范男,PERSON
917,特斯拉,ORG
917,當日,DATE
917,台北分署,ORG
917,台北分署,ORG
917,停管處,ORG
924,當年,DATE
924,台灣,GPE
924,特斯拉,ORG
924,台特,ORG
924,台灣,GPE
924,台灣,GPE
924,特斯拉,ORG
924,台特,PERSON
924,標檢局,ORG
924,台特,ORG
924,標檢局,ORG
924,標檢局,ORG
924,不到個月,DATE
924,幾個月,DATE
924,大特斯拉,PERSON
924,台灣,GPE
924,台灣,GPE
924,大特斯拉,PERSON
924,標檢局,ORG
924,特斯拉,ORG
924,特斯拉,ORG
924,標檢局,ORG
924,特斯拉,PERSON
924,標檢局,ORG
924,大特斯拉,PERSON
924,美國,GPE
924,大特斯拉,PERSON
924,台灣,GPE
924,大特斯拉,PERSON
924,那年初,DATE
924,大特斯拉,PERSON
933,馬斯克,PERSON
933,特斯拉,ORG
933,勞斯萊斯,ORG
933,美國,GPE
933,特斯拉,ORG
933,馬斯克,PERSON
933,艾羅爾·馬斯克,PERSON
933,輛特斯拉,PERSON
933,老馬斯克,PERSON
933,萬美元,MONEY
933,年月,DATE
933,特斯拉,ORG
933,南非,GPE
933,艾羅爾,PERSON
933,萬美元,MONEY
933,艾羅爾,PERSON
933,馬斯克,PERSON
933,萬美元,MONEY
933,艾羅爾,PERSON
933,特斯拉,ORG
933,馬斯克,PERSON
933,特斯拉,ORG
933,歐洲,LOC
933,中國,GPE
933,南非,GPE
933,艾羅爾,PERSON
933,勞斯萊斯,ORG
933,艾羅爾,PERSON
933,馬斯克,PERSON
933,金巴爾,PERSON
933,勞斯萊斯,ORG
933,勞斯萊斯,ORG
933,比特斯拉,PERSON
933,艾薩克森,PERSON
933,馬斯克,PERSON
933,艾羅爾,PERSON
933,艾羅爾,PERSON
933,特斯拉,ORG
933,特斯拉,ORG
933,美國,GPE
933,特斯拉,PERSON
933,德州,GPE
933,奧斯汀,GPE
933,特斯拉,ORG
933,麥當勞,ORG
933,米其林,ORG
933,老馬斯克特,PERSON
933,勞斯萊斯,ORG
933,比特斯拉,PERSON
944,陳彩梅,PERSON
944,到個月,DATE
951,特斯拉,ORG
951,特斯拉台灣車主群,ORG
951,特斯,PERSON
951,六萬,CARDINAL
951,從月日至月,DATE
951,日,GPE
951,前幾天,DATE
951,特斯拉,ORG
951,十月,DATE
951,台灣,GPE
951,年底,DATE
951,特斯拉,ORG
951,第四,ORDINAL
951,六萬元,MONEY
951,未來小時,TIME
951,幾個月,DATE
951,六萬,CARDINAL
951,去年,DATE
951,台特,GPE
951,最近幾個月,DATE
951,月初,DATE
951,六萬,MONEY
951,六萬,CARDINAL
951,明年,DATE
951,特斯拉,ORG
951,萬,CARDINAL
951,特斯拉,ORG
951,台灣,NORP
951,台灣,GPE
951,台灣,GPE
951,幾萬塊,MONEY
951,昨天,DATE
951,今天,DATE
951,特斯拉,ORG
951,牛頭牌,ORG
951,萬,CARDINAL
951,折六萬,MONEY
959,三個月,DATE
959,特斯拉,ORG
959,求證特斯拉,PERSON
959,特斯拉,ORG
966,閔文昱,PERSON
966,美國電動汽車公司,ORG
966,特斯拉,ORG
966,特斯拉,ORG
966,特斯拉,ORG
966,特斯拉,ORG
966,特斯拉,ORG
966,特斯拉,ORG
966,萬元,MONEY
966,交通部,ORG
978,美國,GPE
978,特斯拉,ORG
978,中央社,ORG
978,美國,GPE
978,特斯拉,ORG
978,今天,DATE
978,美國,GPE
978,特斯拉,ORG
978,特斯拉,ORG
978,今年,DATE
978,特斯拉,ORG
978,特斯拉,PERSON
978,特斯拉,ORG
978,馬斯克,PERSON
978,民事法庭,ORG
978,特斯拉,ORG
978,加州法院,ORG
978,李伊,PERSON
978,洛杉磯,GPE
978,幾秒鐘之內,TIME
978,李伊,PERSON
978,兩,CARDINAL
978,李伊,PERSON
978,特斯拉,PERSON
978,特斯拉,ORG
978,特斯拉,ORG
978,第天,DATE
978,特斯拉,PERSON
978,陪審團,ORG
978,特斯拉,ORG
999,第三,ORDINAL
999,台積電,ORG
999,日本,GPE
999,熊本,GPE
999,德國廠,ORG
999,台積電,ORG
999,台,GPE
999,台積電,ORG
999,台積電,ORG
999,台積電二線晶圓代工廠,ORG
999,台積電,ORG
999,德國,GPE
999,台積電,ORG
999,聯電,ORG
999,聯電,ORG
999,微晶片科技,ORG
999,三成,CARDINAL
999,德微,PERSON
999,虹冠電,ORG
999,歐,LOC
999,美,GPE
999,日,GPE
999,中,GPE
999,聯發科,ORG
999,百億美元,MONEY
999,聯發科,ORG
999,昱,PERSON
999,歐系,ORG
999,陸系,ORG
999,韓,GPE
999,瑞昱,ORG
999,日月光投控,ORG
999,台系封測廠,ORG
999,台廠,ORG
1022,特斯拉,ORG
1022,美國,NORP
1022,特斯拉,ORG
1022,皮卡,ORG
1022,萬,CARDINAL
1022,出年,DATE
1022,第年,DATE
1022,萬美元,MONEY
1022,萬元台幣,MONEY
1022,首年,DATE
1022,今年底,DATE
1022,萬,CARDINAL
1025,馬斯克,PERSON
1025,兩岸,LOC
1025,丘力龍,PERSON
1025,馬斯克,PERSON
1025,兩岸,LOC
1025,億萬富翁,CARDINAL
1025,馬斯克,PERSON
1025,台灣,GPE
1025,中國,GPE
1025,近日,DATE
1025,台灣,GPE
1025,中國,GPE
1025,台灣,GPE
1025,台灣,GPE
1025,美國,GPE
1025,中國,GPE
1025,弗里德曼日,PERSON
1025,馬斯克,PERSON
1025,中,GPE
1025,美,GPE
1025,台灣,GPE
1025,馬斯克,PERSON
1025,美國哈佛大學,ORG
1025,艾利森,PERSON
1025,修昔底德,PERSON
1025,約年,DATE
1025,美國,GPE
1025,美國,GPE
1025,中國,GPE
1025,美國,GPE
1025,兩,CARDINAL
1025,馬斯克,PERSON
1025,中國,GPE
1025,中國,GPE
1025,美國,GPE
1025,中國,GPE
1025,近年來,DATE
1025,美國,GPE
1025,美國,GPE
1025,上海,GPE
1025,北京,GPE
1025,北京,GPE
1025,西安,GPE
1025,兵馬俑,WORK_OF_ART
1025,中國,GPE
1025,中國,GPE
1025,中國人,NORP
1025,中國,GPE
1025,中國,GPE
1025,台灣,GPE
1025,中國,GPE
1025,台灣,GPE
1025,中國,GPE
1025,馬斯克,PERSON
1025,美國,GPE
1025,夏威,PERSON
1025,台灣,GPE
1025,夏威夷,GPE
1025,夏威夷,GPE
1025,中國,GPE
1025,台灣,GPE
1025,中國,GPE
1025,美國太平洋艦隊,ORG
1025,弗里德曼,PERSON
1025,馬斯克,PERSON
1025,中國,GPE
1025,馬斯克,PERSON
1025,台灣,GPE
1025,年月,DATE
1025,金融時報,ORG
1025,中國,GPE
1025,台灣,GPE
1025,香港,GPE
1025,今年月,DATE
1025,台灣,GPE
1025,中國,GPE
1025,中國,GPE
1025,美國,GPE
1025,特斯拉,ORG
1025,特斯拉,ORG
1047,台灣,GPE
1047,道交處罰條例,LAW
1047,兩歲以下,DATE
1047,兩歲四歲以下,DATE
1047,公斤,QUANTITY
1047,四歲,DATE
1047,四歲,DATE
1047,十二歲以下,DATE
1047,逾公斤,QUANTITY
1047,五歲,DATE
1047,歐,NORP
1047,美,NORP
1047,特斯拉,ORG
1051,馬斯克,PERSON
1051,瑞典,GPE
1051,郵政,ORG
1051,特斯拉,ORG
1051,經濟日報,ORG
1051,黃淑玲,PERSON
1051,七,CARDINAL
1051,維修特斯拉,ORG
1051,特斯拉,ORG
1051,特斯拉,ORG
1051,馬斯克,PERSON
1051,特斯拉,ORG
1051,自月日,DATE
1051,九,CARDINAL
1051,特斯拉,ORG
1051,彭博,ORG
1051,瑞典,GPE
1051,歐洲,LOC
1051,馬斯克,PERSON
1051,瑞典交通局,ORG
1051,特斯拉,ORG
1051,特斯拉,ORG
1051,瑞典,GPE
1051,馬斯克,PERSON
1051,彭博,PERSON
1051,馬斯克,PERSON
1051,瑞典工會,ORG
1051,特斯拉,ORG
1051,特斯拉,ORG
1051,瑞典,GPE
1051,瑞典,GPE
1051,薪資團協,ORG
1051,瑞典,GPE
1051,過去五年,DATE
1051,特斯拉,ORG
1051,斯拉,GPE
1051,瑞典,GPE
1051,彭博,ORG
1051,瑞典,GPE
1051,特斯拉維修廠,ORG
1051,第五周,DATE
1051,周二,DATE
1051,瑞典,GPE
1051,商業日報,ORG
1051,特斯拉,ORG
1051,瑞典,GPE
1051,工會,ORG
1051,零,CARDINAL
1051,馬斯克,PERSON
1051,瑞典,GPE
1051,工會,ORG
1051,特斯拉,ORG
1060,日,GPE
1060,月日,DATE
1060,瑞典家法院,ORG
1060,瑞典交通管理部門,ORG
1060,七天內,DATE
1060,特斯拉,ORG
1060,萬瑞典克朗,PERSON
1060,萬美元,MONEY
1060,特斯拉,ORG
1060,月日,DATE
1060,特斯拉,ORG
1060,瑞典,GPE
1060,交通管理局,ORG
1060,特斯拉,ORG
1060,七天內,DATE
1060,諾爾雪平市法院,ORG
1060,週下午,TIME
1060,萬瑞典克朗,PERSON
1060,特斯拉,ORG
1060,約翰內斯榆里克松,PERSON
1060,特斯拉,ORG
1060,瑞典律師事務所,ORG
1060,兩,CARDINAL
1060,理局,ORG
1060,交通管理局,ORG
1060,特斯拉,ORG
1060,交通管理局,ORG
1060,特斯拉,ORG
1060,週下午,TIME
1060,諾爾雪平市法院,ORG
1060,特斯拉,ORG
1060,諾爾雪平市法院,ORG
1060,特斯拉,PERSON
1060,約翰內斯榆里克松,PERSON
1060,交通管理局,ORG
1060,特斯拉,ORG
1060,萬瑞典克朗,PERSON
1060,七天內,DATE
1060,諾爾雪平市法院,ORG
1060,特斯拉,ORG
1060,律師事務所,ORG
1060,約翰內斯榆里克松,PERSON
1062,台中,GPE
1062,明天,DATE
1062,台灣聯通,ORG
1062,特斯拉,ORG
1062,特斯拉,ORG
1062,特斯拉,ORG
1063,福斯汽車,ORG
1063,歐洲,LOC
1063,福斯汽車,ORG
1063,歐洲,LOC
1063,福斯,ORG
1063,億歐元,MONEY
1063,路透,ORG
1063,福斯,ORG
1063,福斯汽車,ORG
1063,工會,ORG
1063,福斯汽車,ORG
1063,福斯汽車,ORG
1063,福斯汽車人力資源董事會,ORG
1063,億歐元,MONEY
1063,福斯汽車,ORG
1063,歐洲,LOC
1063,中國,NORP
1063,福斯汽車,ORG
1063,俄烏戰爭害集團,ORG
1063,北美,LOC
1063,歐洲,LOC
1063,本田,ORG
1063,歐洲,LOC
1063,日系,GPE
1063,牛頭牌,ORG
1063,日系,NORP
1063,歐洲,LOC
1103,特斯拉,ORG
1103,特斯拉,ORG
1103,路透,ORG
1103,美國,GPE
1103,特斯拉月,ORG
1103,年月,DATE
1103,路透,ORG
1103,特斯拉,ORG
1103,中國,GPE
1103,中國,GPE
1103,今年初,DATE
1103,特斯拉,ORG
1103,中國,GPE
1103,特斯拉,ORG
1103,中國,GPE
1103,特斯拉月,ORG
1103,萬,CARDINAL
1103,年月,DATE
1103,中國,NORP
1103,比亞迪,ORG
1103,比亞迪,ORG
1103,萬,CARDINAL
1103,馬斯克,PERSON
1103,台灣,GPE
1103,北京,GPE
1103,中南海,FAC
1103,中國,GPE
1103,日系,NORP
1103,德系,NORP
1112,多個多月,DATE
1112,前晚,TIME
1112,萬公里,QUANTITY
1112,第次,ORDINAL
1112,日本,NORP
1112,和泰,ORG
1112,第五年,DATE
1112,橫濱,GPE
1112,固特異,ORG
1112,兩,CARDINAL
1112,四年,DATE
1112,台灣,GPE
1112,歐洲,LOC
1112,巴基斯坦,GPE
1112,萬台幣,MONEY
1112,美國,GPE
1112,本田油電雅,PERSON
1112,特斯拉,ORG
1112,美國,GPE
1112,德國紅點設計獎,WORK_OF_ART
1112,奧斯卡歐洲,LOC
1112,第二,ORDINAL
1112,美國,GPE
1112,十,CARDINAL
1112,美國,GPE
1112,日本,GPE
1112,北美,LOC
1112,兩,CARDINAL
1114,特斯拉,ORG
1114,日本,NORP
1114,日本,GPE
1114,日經新聞,ORG
1114,日本汽車經銷商協會,ORG
1114,日本輕型汽車協會連合會,ORG
1114,日,GPE
1114,日本,GPE
1114,去年同月,DATE
1114,台個月,DATE
1114,年來年月,DATE
1114,日本,GPE
1114,第個月,DATE
1114,日本,GPE
1114,年月,DATE
1114,日本,NORP
1114,日本,NORP
1114,月份,DATE
1114,日本,GPE
1114,去年同月,DATE
1114,特斯拉,ORG
1114,日本汽車進口商協會,ORG
1114,日公布,PERSON
1114,日本,GPE
1114,日系,NORP
1114,去年同月,DATE
1114,台,GPE
1114,個月,DATE
1114,特斯拉,ORG
1114,日本,GPE
1114,特斯拉,ORG
1114,中國,GPE
1114,比亞迪,ORG
1114,日本,GPE
1114,年月時,DATE
1114,達力,PERSON
1114,德國,GPE
1114,泰國,GPE
1114,日本,GPE
1114,豐田汽車,PRODUCT
1114,今年度年月年月,DATE
1114,萬台,GPE
1114,萬,CARDINAL
1114,萬,CARDINAL
1114,日本人,NORP
1114,日本人,NORP
1114,日本,GPE
1114,台灣,GPE
1121,美國,GPE
1121,美國,GPE
1121,拜登,PERSON
1121,美國,GPE
1121,美國,GPE
1121,美國,GPE
1121,拜登,PERSON
1121,美國國家環境保護局,ORG
1121,美國,GPE
1121,加州密西根州科羅拉多州,GPE
1121,紐約州,GPE
1121,美國,GPE
1121,美國,GPE
1121,美國,GPE
1121,中國,GPE
1121,台灣,GPE
1121,特斯拉,ORG
1129,兩週前,DATE
1129,賓士,ORG
1129,年多,DATE
1129,台電,ORG
1129,兩百,CARDINAL
1129,第次,ORDINAL
1129,兩,CARDINAL
1129,港都,GPE
1129,兩,CARDINAL
1129,兩,CARDINAL
1129,萬,CARDINAL
1129,特斯拉,ORG
1129,特斯拉,ORG
1129,半年,DATE
1129,內湖,GPE
1129,半年,DATE
1129,非特斯拉,GPE
1129,內湖,GPE
1129,桃園,GPE
1129,桃園人,NORP
1129,月初,DATE
1129,萬元,MONEY
1129,半夜,TIME
1129,半小時,TIME
1129,晚上,TIME
1129,三個小時,TIME
1129,秋冬,DATE
1129,百公里,QUANTITY
1129,兩,CARDINAL
1129,兩,CARDINAL
1129,十年前,DATE
1129,中文,LANGUAGE
1129,英文,LANGUAGE
1129,國產,ORG
1129,年底,DATE
1129,韓,GPE
1129,兩週,DATE
1129,三,CARDINAL
1129,年底,DATE
1129,兩週後,DATE
1129,年底,DATE
1129,竹北大遠百,GPE
1129,前週到週五,DATE
1129,百公里,QUANTITY
1129,兩,CARDINAL
1129,特斯拉,ORG
1129,兩,CARDINAL
1129,雪鐵籠,PERSON
1129,兩,CARDINAL
1129,脊椎協會,ORG
1129,中國,GPE
1129,幾十萬,MONEY
1129,兩,CARDINAL
1129,特斯拉,ORG
1129,桃園,GPE
1129,竹北,GPE
1129,特斯拉,ORG
1129,特斯拉,PERSON
1131,幾千萬幾億,MONEY
1131,萬塊,MONEY
1131,幾萬,MONEY
1144,台中,GPE
1144,特斯拉,ORG
1144,台中,GPE
1144,下午,TIME
1144,北屯,GPE
1144,特斯拉,ORG
1144,二,CARDINAL
1144,賴,PERSON
1144,特斯拉,ORG
1144,賴,PERSON
1144,半夜,TIME
1144,賴,PERSON
1144,賴,PERSON
1144,台中北屯,GPE
1144,特斯拉車,GPE
1144,賴,PERSON
1144,台中,GPE
1144,特斯拉,ORG
1144,特斯拉,ORG
1148,特斯拉,ORG
1148,裕隆集團,ORG
1148,特斯拉,ORG
1152,台灣,GPE
1152,六成,CARDINAL
1152,納智捷,ORG
1152,特斯拉,ORG
1158,年大,ORG
1158,特斯拉,ORG
1158,美國,NORP
1158,美國,NORP
1158,日前,DATE
1158,公布年,DATE
1158,豐田,ORG
1158,美國,GPE
1158,特斯拉,ORG
1158,過去年,DATE
1158,今年,DATE
1158,萬,CARDINAL
1158,豐田,PRODUCT
1158,豐田高居第,PRODUCT
1158,寶馬,ORG
1158,本田,ORG
1158,本田,ORG
1158,馬自達保時捷寶馬,PRODUCT
1158,起亞,ORG
1158,美國,GPE
1158,通用,ORG
1158,別克,ORG
1158,特斯拉,ORG
1158,雪弗蘭,ORG
1158,福特,ORG
1214,台北市,GPE
1214,月中旬,DATE
1214,週六,DATE
1214,台北市松山區,LOC
1214,台北市,GPE
1214,台北市新北市,GPE
1214,年內,DATE
1214,台北市,GPE
1214,中山區,LOC
1214,台北市,GPE
1214,年月,DATE
1214,台北,GPE
1214,新北基隆桃園地區,LOC
1214,台北市,GPE
1214,中山區,LOC
1214,台北市,GPE
1214,◎年內,DATE
1214,台北市松山區,LOC
1214,台北市,GPE
1214,今年年月,DATE
1214,台北市松山區,LOC
1214,台北,GPE
1214,台北市新北市高雄市,GPE
1214,約小時,TIME
1214,台北市,GPE
