system_id,word,pos
176,，,COMMACATEGORY
176,就,D
176,死,VH
176,不,D
176,開,VH
176,走,VA
176,這樣,VH
176,誰,Nh
176,現場,Nc
176,排,VC
176,的,DE
176,到,VCL
176,啊,T
176,群規,Na
176,形同虛設,VH
176,不,D
176,是,SHI
176,嗎,T
176,前,Nes
176,幾,Neu
176,篇,Nf
176,也,D
176,有,V_2
176,人,Na
176,說,VE
176,現場,Nc
176,等時,Nd
176,竟,D
176,被,P
176,告知,VE
176,有,V_2
176,群友,Na
176,預約,VC
176,還,D
176,叫,VL
176,人,Na
176,加,VC
176,群組,Na
176,這樣,VH
176,比較,Dfa
176,方便,VH
176,充,VG
176,，,COMMACATEGORY
176,根本,D
176,莫名其妙,VH
176,說,VE
176,實在,VH
176,的,T
176,，,COMMACATEGORY
176,找,VC
176,車位,Na
176,時,Ng
176,多半,Neqa
176,是,SHI
176,沒,VJ
176,位子,Na
176,就,D
176,往,P
176,別,Nes
176,處,Nc
176,找,VC
176,誰,Nh
176,會,D
176,在,P
176,那,Ncd
176,傻,VH
176,等,Cab
176,老半天,D
176,了不起,VH
176,等,VC
176,個,Di
176,十,Neu
176,分鐘,Nf
176,而且,Cbb
176,你,Nh
176,他媽,I
176,就算,Cbb
176,願意,VK
176,等,VC
176,也,D
176,可能,D
176,被,P
176,群組,Na
176,成員,Na
176,勸退,VC
176,這些,Neqa
176,群組,Na
176,成員,Na
176,因為,Cbb
176,私相授受,VC
176,，,COMMACATEGORY
176,自以為是,VH
176,的,DE
176,分享,VJ
176,資訊,Na
176,彷彿,D
176,有,V_2
176,上帝,Na
176,視角,Na
176,般,Ng
176,的,DE
176,知道,VK
176,幾點,Nd
176,幾,Neu
176,分,Nf
176,去,VCL
176,就,D
176,能,D
176,用,VC
176,利用,VC
176,資訊,Na
176,不,D
176,對稱,VH
176,來,D
176,佔用,VC
176,公共,A
176,資源,Na
176,前面,Ncd
176,有,V_2
176,人,Na
176,用,P
176,內線,Na
176,交易,Na
176,來,D
176,比喻,VE
176,其實,D
176,頗為,Dfa
176,貼切,VH
176,差別,Na
176,只,Da
176,在,VG
176,群組,Na
176,行為,Na
176,並,D
176,不,D
176,違法,VA
176,，,COMMACATEGORY
176,但,Cbb
176,確實,D
176,非常,Dfa
176,缺德,VH
211,原文,Na
211,連結,VC
211,////,FW
211,原文,Na
211,內容,Na
211,你,Nh
211,在,D
211,大聲,VH
211,什麼,Nep
211,啦,T
211,陳平偉,Nb
211,爆紅,VH
211,後,Ng
211,大,VH
211,轉型,VH
211,超狂,VH
211,近況,Na
211,曝光,VH
211,過去,Nd
211,因,P
211,句,Na
211,你,Nh
211,在,P
211,大聲,VH
211,什麼,Nep
211,啦,T
211,而,Cbb
211,爆紅,VH
211,的,DE
211,陳平偉,Nb
211,，,COMMACATEGORY
211,儘管,Cbb
211,在,P
211,網路,Na
211,上,Ncd
211,獲得,VJ
211,大,VH
211,批,Nf
211,網友,Na
211,關注,VJ
211,，,COMMACATEGORY
211,但,Cbb
211,卻,D
211,因,Cbb
211,為,P
211,爭議,Na
211,不斷,D
211,延燒,VC
211,，,COMMACATEGORY
211,導致,VL
211,最終,D
211,關,VC
211,了,Di
211,間,Nf
211,機車,Na
211,行,VA
211,多,Neqa
211,年,Nf
211,過去,VA
211,，,COMMACATEGORY
211,陳平偉,Nb
211,如今,Nd
211,已,D
211,成功,VH
211,東山再起,VA
211,，,COMMACATEGORY
211,並,Cbb
211,改,VC
211,當,P
211,二手,A
211,中古車,Na
211,買賣商,Na
211,近日,Nd
211,就,D
211,有,V_2
211,網友,Na
211,貼出,VC
211,他,Nh
211,的,DE
211,最,Dfa
211,新,VH
211,近況照,Na
211,，,COMMACATEGORY
211,再度,D
211,掀起,VC
211,熱議,Na
211,陳平偉,Nb
211,陳昭州,Nb
211,原,D
211,為,VG
211,富堡,Nb
211,車行,Nc
211,的,DE
211,老闆,Na
211,，,COMMACATEGORY
211,但,Cbb
211,他,Nh
211,在,P
211,年時,Na
211,卻,D
211,因為,Cbb
211,機車,Na
211,修理費,Na
211,高於,VJ
211,市場,Nc
211,行,VA
211,情,Na
211,，,COMMACATEGORY
211,且,Cbb
211,在,P
211,與,P
211,客人,Na
211,爭論,VE
211,時,Ng
211,直接,VH
211,嗆聲,VA
211,你,Nh
211,是,SHI
211,在,D
211,大聲,VH
211,什麼,Nep
211,啦,T
211,，,COMMACATEGORY
211,意外,VK
211,在,P
211,網路,Na
211,上,Ncd
211,爆紅,VH
211,不過,Cbb
211,，,COMMACATEGORY
211,他,Nh
211,的,DE
211,機,Na
211,車行,Nc
211,仍,D
211,礙於,VJ
211,爭議,Na
211,過多,VH
211,，,COMMACATEGORY
211,導致,VL
211,生意,Na
211,落千,Neu
211,丈,Nf
211,，,COMMACATEGORY
211,落得,VK
211,關門,VA
211,的,DE
211,下場,Na
211,在,P
211,間,Ncd
211,機車行,Nc
211,不幸,D
211,倒閉,VH
211,後,Ng
211,，,COMMACATEGORY
211,陳平偉,Nb
211,曾,D
211,拍,VC
211,了,Di
211,部,Nf
211,微電影,Na
211,，,COMMACATEGORY
211,此後,D
211,便,D
211,低調,VH
211,地,DE
211,在,P
211,另,Nes
211,間,Nf
211,機車,Na
211,行,VA
211,內,Ng
211,工作,VA
211,但,Cbb
211,在,P
211,經過,VCL
211,多,Neqa
211,年,Nf
211,後,Ng
211,，,COMMACATEGORY
211,陳平偉,Nb
211,如今,Nd
211,已,D
211,成,VG
211,了,Di
211,名,A
211,二手,A
211,中古,A
211,車商,Na
211,，,COMMACATEGORY
211,且,Cbb
211,翻開,VC
211,他,Nh
211,的,DE
211,臉書,Na
211,後,Ng
211,，,COMMACATEGORY
211,更,Dfa
211,會,D
211,看見,VE
211,他,Nh
211,身穿,VJ
211,白,VH
211,襯衫,Na
211,西裝褲,Na
211,，,COMMACATEGORY
211,除了,P
211,比,P
211,過去,Nd
211,叫囂,VE
211,時,Ng
211,更,Dfa
211,顯,VK
211,成熟,VH
211,外,Ng
211,，,COMMACATEGORY
211,氣質,Na
211,也,D
211,有,V_2
211,明顯,VH
211,的,DE
211,不同,VH
211,陳平偉,Nb
211,在,P
211,臉書,Na
211,自介,Na
211,上,Ng
211,寫到,VE
211,，,COMMACATEGORY
211,他,Nh
211,除了,P
211,是,SHI
211,中古車,Na
211,買賣商,Na
211,外,Ng
211,，,COMMACATEGORY
211,還,D
211,從事,VJ
211,了,Di
211,露營,Nv
211,拖車,Na
211,電動車,Na
211,堆高機,Na
211,遊艇,Na
211,房屋,Na
211,別墅,Na
211,店面,Na
211,農地,Na
211,等,Cab
211,買賣,Na
211,另外,Cbb
211,，,COMMACATEGORY
211,他,Nh
211,也,D
211,提供,VD
211,車輛,Na
211,保養,VC
211,維修,VC
211,改裝,VC
211,等,Cab
211,客製化,VHC
211,服務,VC
211,，,COMMACATEGORY
211,貼文,Na
211,更,Dfa
211,清色,Na
211,全,Neqa
211,是,SHI
211,二手,A
211,跑車,Na
211,此,Nep
211,前,Ncd
211,有,V_2
211,網友,Na
211,在,P
211,臉書,Na
211,社團,Na
211,爆廢,VH
211,公社,Nc
211,曬出,VJ
211,陳平偉,Nb
211,的,DE
211,近照,Na
211,後,Ng
211,，,COMMACATEGORY
211,又,D
211,再度,D
211,掀起,VC
211,網友,Na
211,們,Na
211,回憶,VK
211,，,COMMACATEGORY
211,紛,D
211,紛,D
211,留言,VA
211,笑說,VE
211,，,COMMACATEGORY
211,你,Nh
211,在,D
211,大聲,VH
211,什麼,Nep
211,啦,T
211,公道價,Na
211,萬萬,Nb
211,先生,Na
211,講話,VA
211,不要,D
211,太,Dfa
211,大聲,VH
211,心得,Na
211,/,FW
211,說明字,Na
211,以上,Ng
211,輪車行,Nb
211,老闆,Na
211,倒店,VH
211,復出,VH
211,後,Ng
211,成為,VG
211,輪車商,Na
211,，,COMMACATEGORY
211,算是,VG
211,很,Dfa
211,勵志,A
211,的,DE
211,人生,Na
211,故事,Na
211,了,T
211,他,Nh
211,貼,VC
211,文,Na
211,賣,VD
211,的,DE
211,車,Na
211,上,Ncd
211,到,P
211,牛馬蛙,Na
211,，,COMMACATEGORY
211,下,Ncd
211,到,P
211,特斯拉,Nb
211,，,COMMACATEGORY
211,看起來,D
211,很,Dfa
211,成功,VH
211,希望,VK
211,同,D
211,為,VG
211,網紅,Na
211,車商,Na
211,，,COMMACATEGORY
211,有,V_2
211,天,Nf
211,能,D
211,和,P
211,小施,Nb
211,聯動,VB
211,拍片,VA
211,///,FW
211,原文,Na
211,及,Caa
211,網址,Na
211,連結,VC
211,心得,Na
211,或,Caa
211,意見字,Na
211,不,D
211,含,VC
211,標點符號,Na
225,原文,Na
225,連結,VC
225,//////,FW
225,原文,Na
225,內容,Na
225,梧棲童,Nc
225,綜合,A
225,周邊,Nc
225,風勢,Na
225,強勁,VH
225,特斯拉,Nb
225,車門,Na
225,被,P
225,吹凹,VC
225,/////////__,FW
225,車主,Na
225,貼出,VC
225,車門,Na
225,遭,P
225,強風,Na
225,吹凹,VH
225,的,DE
225,照片,Na
225,圖,Na
225,/,FW
225,取自,VI
225,/特斯拉,Nb
225,台灣,Nc
225,車主群,Na
225,//,FW
225,記者,Na
225,張軒哲,Nb
225,台中,Nc
225,報導,VE
225,台中市,Nc
225,梧棲,Nc
225,地區,Nc
225,每逢,P
225,東北,Nc
225,季風,Na
225,時節,Na
225,，,COMMACATEGORY
225,風勢,Na
225,強勁,VH
225,，,COMMACATEGORY
225,常,D
225,有,V_2
225,機車,Na
225,遭,P
225,吹,VC
225,倒,D
225,或,Caa
225,車門,Na
225,遭,P
225,強風,Na
225,損毀,VC
225,的,DE
225,情況,Na
225,，,COMMACATEGORY
225,名,A
225,網友,Na
225,在,P
225,/,FW
225,特斯拉,Nb
225,台灣,Nc
225,車主群,Na
225,臉,Na
225,書,Na
225,社團,Na
225,發文,VC
225,指出,VE
225,，,COMMACATEGORY
225,將,P
225,愛車,Na
225,停放,VC
225,梧棲,Nc
225,童,Nb
225,醫院,Nc
225,大樓,Na
225,前,Ncd
225,，,COMMACATEGORY
225,開,VC
225,車門,Na
225,時,Ng
225,遇到,VC
225,陣,Na
225,強勁,VH
225,風勢,Na
225,，,COMMACATEGORY
225,使盡,VC
225,全力,Na
225,還是,D
225,無法,D
225,拉住,VC
225,車門,Na
225,，,COMMACATEGORY
225,返,VCL
225,家,Nc
225,後,Ng
225,發現,VE
225,車門,Na
225,被,P
225,風,Na
225,吹凹,VC
225,了,Di
225,個,Nf
225,洞,Na
225,，,COMMACATEGORY
225,破財,VA
225,萬,Neu
225,元,Nf
225,車主,Na
225,在,P
225,臉書,Na
225,指出,VE
225,，,COMMACATEGORY
225,坐上,VCL
225,車,Na
225,後,Ng
225,，,COMMACATEGORY
225,只,Da
225,覺得,VK
225,風切聲,Na
225,好,Dfa
225,大,VH
225,，,COMMACATEGORY
225,直到,P
225,家,Nc
225,後,Ng
225,才,Da
225,發現,VE
225,鈑金,VA
225,變,VG
225,這樣,VH
225,了,T
225,，,COMMACATEGORY
225,確定,VK
225,是,SHI
225,風,Na
225,造成,VK
225,門板,Na
225,變形,VH
225,的,T
225,，,COMMACATEGORY
225,因為,Cbb
225,陣,Na
225,大,VH
225,風,Na
225,，,COMMACATEGORY
225,回,VCL
225,原廠,Nc
225,估價,VB
225,，,COMMACATEGORY
225,車門,Na
225,已,D
225,變形,VH
225,，,COMMACATEGORY
225,需要,VK
225,整,Neqa
225,片,Nf
225,門,Na
225,換掉,VC
225,元,Nd
225,童,Nb
225,綜合,A
225,醫院,Nc
225,因,Cbb
225,地理,Na
225,位置,Na
225,與,Caa
225,大樓,Na
225,建築,Na
225,，,COMMACATEGORY
225,形成,VG
225,風切處,Nc
225,，,COMMACATEGORY
225,是,SHI
225,公認,VE
225,台中,Nc
225,港區,Nc
225,風勢,Na
225,最,Dfa
225,強勁,VH
225,的,DE
225,區域,Nc
225,醫,VC
225,院,Nc
225,員工,Na
225,與,Caa
225,患者,Na
225,家屬,Na
225,常,D
225,飽受,VJ
225,強風,Na
225,之,DE
225,苦,VH
225,，,COMMACATEGORY
225,院方,Na
225,也,D
225,設置,VC
225,強風,Na
225,告示牌,Na
225,提醒,VE
225,名,A
225,女性,Na
225,行政,Na
225,人員,Na
225,指出,VE
225,，,COMMACATEGORY
225,自己,Nh
225,有,V_2
225,次,Nf
225,機車,Na
225,坐墊,Na
225,因為,Cbb
225,沒,D
225,扣緊,VC
225,，,COMMACATEGORY
225,下班,VA
225,發現,VE
225,竟然,D
225,被,P
225,強風,Na
225,吹掉,VC
225,，,COMMACATEGORY
225,相當,Dfa
225,傻眼,VH
225,結果,Dk
225,機車,Na
225,行,VA
225,老,VH
225,闆,FW
225,說,VE
225,，,COMMACATEGORY
225,這,Nep
225,情況,Na
225,在,P
225,梧棲,Nc
225,很,Dfa
225,常見,VH
225,若,Cbb
225,機車,Na
225,坐墊,Na
225,沒有,D
225,鎖緊,VC
225,蓋好,VC
225,，,COMMACATEGORY
225,遇到,VC
225,風,Na
225,大,VH
225,時,Ng
225,就,D
225,會,D
225,發生,VJ
225,中港,Nb
225,高中,Nc
225,學生,Na
225,冬天,Nd
225,常,D
225,在,P
225,童,Nb
225,綜合,A
225,醫院,Nc
225,前方,Ncd
225,等,Cab
225,公車,Na
225,，,COMMACATEGORY
225,也,D
225,常,D
225,飽受,VJ
225,強風,Na
225,之,DE
225,苦,VH
225,，,COMMACATEGORY
225,排班,VA
225,計程車,Na
225,司機,Na
225,也,D
225,指,VG
225,出,VC
225,，,COMMACATEGORY
225,曾經,D
225,有,V_2
225,計程車,Na
225,車門,Na
225,被,P
225,強風,Na
225,吹壞,VC
225,情況,Na
225,心得,Na
225,/,FW
225,說明,VE
225,汽車,Na
225,駕駛,Na
225,如果,Cbb
225,想要,VE
225,避免,VE
225,車子,Na
225,被,P
225,風,Na
225,吹壞,VC
225,就,D
225,得,D
225,特別,VH
225,注意,VK
225,最好,D
225,不要,D
225,開車,VA
225,去,VCL
225,風,Na
225,太,Dfa
225,大,VH
225,的,DE
225,地方,Na
231,原文,Na
231,連結,VC
231,////,FW
231,原文,Na
231,內容,Na
231,目前,Nd
231,全球,Nc
231,除了,P
231,持續,VL
231,推動,VC
231,車輛,Na
231,電汽化,VHC
231,之外,Ng
231,，,COMMACATEGORY
231,也,D
231,在,D
231,大力,D
231,發展,VC
231,自動,VH
231,駕駛,VC
231,技術,Na
231,，,COMMACATEGORY
231,如今,Nd
231,已,D
231,幾乎,Da
231,普及,VHC
231,等級,Na
231,，,COMMACATEGORY
231,部分,Neqa
231,車廠,Nc
231,也,D
231,開始,VL
231,向,P
231,邁進,VCL
231,，,COMMACATEGORY
231,而,Cbb
231,近日,Nd
231,研究,Nv
231,和,Caa
231,諮詢,VE
231,公司,Nc
231,針對,P
231,家,Nc
231,從事,VJ
231,自動,VH
231,駕駛,VC
231,技術,Na
231,研發,VC
231,的,DE
231,企業,Na
231,進行,VC
231,排名,VG
231,根據,P
231,的,DE
231,報告,Na
231,，,COMMACATEGORY
231,針對,P
231,目前,Nd
231,全球家,Na
231,自動,VH
231,駕駛,VC
231,研發,VC
231,的,DE
231,領導,VC
231,品牌,Na
231,，,COMMACATEGORY
231,分別,D
231,就,P
231,公司,Nc
231,的,DE
231,前景,Na
231,生產,Nv
231,戰略,Na
231,合作,VH
231,夥伴,Na
231,技術,Na
231,商業,Na
231,準備,VC
231,程度,Na
231,等,Cab
231,方面,Na
231,進行,VC
231,分析,VC
231,，,COMMACATEGORY
231,並,Cbb
231,分為,VG
231,領導,VC
231,者,Na
231,競爭,VA
231,者,Na
231,挑戰,Na
231,者,Na
231,和,Caa
231,追隨,VC
231,者,Na
231,等,Cab
231,個,Di
231,等級,Na
231,在,P
231,表現,VC
231,最為,Dfa
231,優異,VH
231,的,DE
231,領導,VC
231,者,Na
231,等級,Na
231,中,Ng
231,，,COMMACATEGORY
231,旗下,Nc
231,評價,Na
231,最,Dfa
231,高,VH
231,，,COMMACATEGORY
231,擁有,VJ
231,包括,VK
231,自動,VH
231,駕駛,VC
231,系統,Na
231,自動,VH
231,駕駛,VC
231,計程車,Na
231,解決,VC
231,方案,Na
231,以及,Caa
231,消費級,Na
231,自動,VH
231,駕駛,VC
231,汽車,Na
231,等,Cab
231,技術,Na
231,，,COMMACATEGORY
231,目前,Nd
231,全球,Nc
231,已,D
231,有,V_2
231,超過,VJ
231,億,Neu
231,輛,Nf
231,汽車,Na
231,搭載,VC
231,的,DE
231,駕駛,Na
231,輔助,VC
231,系統,Na
231,另外,Cbb
231,像是,SHI
231,也,D
231,已,D
231,開始,VL
231,實現,VC
231,商業化,VHC
231,，,COMMACATEGORY
231,尤其,D
231,專注,VH
231,於,P
231,無,VJ
231,人,Na
231,駕駛,VC
231,計程車,Na
231,與,Caa
231,貨運,Na
231,服務,VC
231,，,COMMACATEGORY
231,另外,Cbb
231,通,VH
231,用,P
231,汽車,Na
231,旗下,Nc
231,的,DE
231,也,D
231,準備,VF
231,在,P
231,今年,Nd
231,投入,VC
231,更多,Neqa
231,無,VJ
231,人,Na
231,駕駛,VC
231,車輛,Na
231,服務,VC
231,，,COMMACATEGORY
231,基本,Na
231,上,Ng
231,處於,VJ
231,領導,VC
231,者,Na
231,等級,Na
231,的,DE
231,公司,Nc
231,，,COMMACATEGORY
231,都,D
231,已經,D
231,證明,VE
231,達到,VJ
231,等級,Na
231,自動,VH
231,駕駛,VC
231,，,COMMACATEGORY
231,並,Cbb
231,可以,D
231,投入,VC
231,使用,VC
231,而,Cbb
231,在,P
231,此,Nep
231,次,Nf
231,評分,VA
231,中,Ng
231,，,COMMACATEGORY
231,表現,VC
231,最,Dfa
231,差,VH
231,的,DE
231,就,D
231,是,SHI
231,，,COMMACATEGORY
231,也,D
231,是,SHI
231,唯,Da
231,處在,VJ
231,追隨,VC
231,者,Na
231,等級,Na
231,的,DE
231,品牌,Na
231,，,COMMACATEGORY
231,報告,Na
231,中,Ng
231,指出,VE
231,，,COMMACATEGORY
231,過於,Dfa
231,依賴,VK
231,軟體,Na
231,系統,Na
231,，,COMMACATEGORY
231,也,D
231,缺乏,VJ
231,其他,Neqa
231,同行,Na
231,或,Caa
231,監管,VC
231,機關,Na
231,的,DE
231,合作,VH
231,，,COMMACATEGORY
231,而且,Cbb
231,其,Nep
231,完全,D
231,自動,VH
231,駕駛,VC
231,方,D
231,案,Na
231,成本,Na
231,高達,VJ
231,萬,Neu
231,美元,Nf
231,，,COMMACATEGORY
231,但,Cbb
231,以,P
231,目前,Nd
231,表現出來,VB
231,的,DE
231,標準,Na
231,，,COMMACATEGORY
231,只,Da
231,能,D
231,提供,VD
231,等級,Na
231,的,DE
231,服務,VC
231,心得,Na
231,/,FW
231,說明字,Na
231,以上,Ng
231,特粉,Na
231,狂吹,VA
231,猛,D
231,吹吹,VC
231,到,P
231,特斯拉,Nb
231,好像,D
231,都,D
231,快要,D
231,會,D
231,飛天,VA
231,遁地,VA
231,樣,Na
231,，,COMMACATEGORY
231,結果,Dk
231,評測,VE
231,連,Cbb
231,三,Neu
231,年,Nf
231,墊底,VH
231,不,D
231,知道,VK
231,特粉,Na
231,又,D
231,要,D
231,用,P
231,什麼,Nep
231,理由,Na
231,來,D
231,反駁,VC
231,了,Di
231,嘻嘻,D
231,原文,Na
231,及,Caa
231,網址,Na
231,連結,VC
231,心得,Na
231,或,Caa
231,意見字,Na
231,不,D
231,含,VC
231,標點符號,Na
237,特斯拉,Nb
237,的,DE
237,給,P
237,世人,Na
237,帶來,VC
237,更多,Neqa
237,疑惑,VH
237,，,COMMACATEGORY
237,其,Nep
237,未來,Nd
237,發展,VC
237,浮現,VH
237,陰影,Na
237,原文,Na
237,連結,VC
237,///,FW
237,原文,Na
237,內容,Na
237,特斯拉,Nb
237,在,P
237,年,Na
237,月,Na
237,日,Nd
237,舉行,VC
237,了,Di
237,投資,VC
237,者,Na
237,日,Na
237,中,Ng
237,，,COMMACATEGORY
237,宣布,VE
237,了,Di
237,的,DE
237,計畫,Na
237,不過,Cbb
237,，,COMMACATEGORY
237,馬斯克,Nb
237,並,D
237,沒有,D
237,發布,VC
237,的,DE
237,消息,Na
237,，,COMMACATEGORY
237,沒有,D
237,關於,P
237,新款,A
237,無,VJ
237,人,Na
237,計程車,Na
237,和,Caa
237,有,V_2
237,意義,Na
237,的,DE
237,消息,Na
237,，,COMMACATEGORY
237,也,D
237,沒有,D
237,關於,P
237,太陽能,Na
237,屋瓦,Na
237,和,Caa
237,其他,Neqa
237,能源,Na
237,業務,Na
237,產品,Na
237,等,Cab
237,有,V_2
237,意義,Na
237,的,DE
237,消息,Na
237,市場,Nc
237,對於,P
237,像,P
237,特斯拉,Nb
237,這樣,VH
237,的,DE
237,高科技,Na
237,創新,VC
237,者,Na
237,來,D
237,說,VE
237,，,COMMACATEGORY
237,有點,Dfa
237,令,VL
237,人,Na
237,失望,VH
237,，,COMMACATEGORY
237,從,P
237,股價,Na
237,的,DE
237,變化,Na
237,即可,D
237,得知,VK
237,人們,Na
237,很,Dfa
237,難,VH
237,想像,VK
237,蘋果,Na
237,在,P
237,每,Nes
237,年,Nf
237,的,DE
237,月底,Nd
237,產品,Na
237,發表會,Na
237,上,Ncd
237,，,COMMACATEGORY
237,看,VE
237,不,D
237,到,VE
237,新,VH
237,面世,VA
237,的,DE
237,任何,Neqa
237,訊息,Na
237,，,COMMACATEGORY
237,這,Nep
237,就,D
237,是,SHI
237,這,Nep
237,次,Nf
237,特斯拉,Nb
237,投資,VC
237,者,Na
237,日,Na
237,給,VD
237,人,Na
237,的,DE
237,觀感,Na
237,儘管,Cbb
237,特斯拉,Nb
237,廣泛,VH
237,談論,VE
237,了,Di
237,對,P
237,可,D
237,再生,VH
237,能源,Na
237,和,Caa
237,電動車,Na
237,的,DE
237,需求,Na
237,，,COMMACATEGORY
237,但,Cbb
237,特斯拉,Nb
237,未,D
237,能,D
237,讓,VL
237,市場,Nc
237,相信,VK
237,特斯拉,Nb
237,將,D
237,成為,VG
237,未來,Nd
237,趨勢,Na
237,的,DE
237,主導,VC
237,力量,Na
237,反之,Dk
237,，,COMMACATEGORY
237,比亞迪,Nb
237,看起來,D
237,似乎,D
237,更,Dfa
237,適合,VH
237,將,P
237,電動車,Na
237,推向,VC
237,大眾,Nh
237,的,DE
237,主角,Na
237,，,COMMACATEGORY
237,其,Nep
237,提供,VD
237,相對於,P
237,特斯拉,Nb
237,更,Dfa
237,便宜,VH
237,的,DE
237,入門級,Na
237,車型,Na
237,，,COMMACATEGORY
237,而且,Cbb
237,不出所料,D
237,，,COMMACATEGORY
237,比亞迪,Nb
237,在,P
237,交貨,VA
237,方面,Na
237,有,V_2
237,更,Dfa
237,好,VH
237,的,DE
237,成長,Nv
237,，,COMMACATEGORY
237,因為,Cbb
237,它,Nh
237,解決,VC
237,了,Di
237,很多,Neqa
237,問題,Na
237,作為,VG
237,包括,VK
237,特斯拉,Nb
237,在,P
237,內,Ncd
237,的,DE
237,其他,Neqa
237,電動車,Na
237,製造商,Na
237,的,DE
237,電池,Na
237,供應商,Na
237,，,COMMACATEGORY
237,比亞迪,Nb
237,也,D
237,將,D
237,幫助,VC
237,整,Neqa
237,個,Nf
237,產業,Na
237,擴大,VC
237,電動車,Na
237,市場,Nc
237,另方面,Cbb
237,，,COMMACATEGORY
237,特斯拉,Nb
237,在,P
237,短期,Na
237,內,Ng
237,看起來,D
237,不會,D
237,出現,VH
237,交貨量,Na
237,的,DE
237,爆炸式,Na
237,成長,Nv
237,，,COMMACATEGORY
237,而且,Cbb
237,它,Nh
237,在,P
237,年,Na
237,的,DE
237,成長,Nv
237,也,D
237,低於,VJ
237,市場,Nc
237,因此,Cbb
237,，,COMMACATEGORY
237,雖然,Cbb
237,特斯拉,Nb
237,提出,VC
237,可,D
237,再生,VH
237,能源,Na
237,世界,Nc
237,的,DE
237,願景,Na
237,是,SHI
237,讓,VL
237,大多數,Neqa
237,的,DE
237,人,Na
237,可以,D
237,駕駛,VC
237,電動車,Na
237,，,COMMACATEGORY
237,但,Cbb
237,在,P
237,短期,Na
237,內,Ng
237,，,COMMACATEGORY
237,特斯拉,Nb
237,似乎,D
237,不會,D
237,成為,VG
237,推動,VC
237,這,Nep
237,成長,VH
237,的,DE
237,最,Dfa
237,大,VH
237,力量,Na
237,換,VC
237,個,Nf
237,角度,Na
237,來,D
237,說,VE
237,，,COMMACATEGORY
237,入門級,Na
237,車種,Na
237,沒有,D
237,推出,VC
237,的話,Cba
237,，特斯拉,Nb
237,的,DE
237,電動車,Na
237,將,D
237,面臨,VK
237,緩慢,VH
237,成長,VH
237,以及,Caa
237,只,Da
237,繼續,VF
237,銷售,VC
237,高價,Na
237,車種,Na
237,的,DE
237,事實,Na
237,，,COMMACATEGORY
237,使,VL
237,其,Nep
237,無法,D
237,成為,VG
237,電動車,Na
237,領域,Na
237,的,DE
237,領導,VC
237,者,Na
237,對於,P
237,分析師,Na
237,來,D
237,說,VE
237,，,COMMACATEGORY
237,比亞迪,Nb
237,似乎,D
237,更,Dfa
237,有,V_2
237,可能,D
237,獲得,VJ
237,這,Nep
237,地位,Na
237,為了,P
237,說服,VF
237,分析師,Na
237,，,COMMACATEGORY
237,馬斯克,Nb
237,說明,VE
237,特斯拉,Nb
237,是,SHI
237,家,Nf
237,能源,Na
237,業務,Na
237,正在,D
237,成長,VH
237,的,DE
237,公司,Nc
237,，,COMMACATEGORY
237,並,Cbb
237,談論,VE
237,地球,Na
237,能源,Na
237,轉型,VH
237,的,DE
237,可行性,Na
237,，,COMMACATEGORY
237,然而,Cbb
237,，,COMMACATEGORY
237,這,Nep
237,並,D
237,不,D
237,是,SHI
237,什麼,Nep
237,新鮮,VH
237,事,Na
237,因為,Cbb
237,特斯拉,Nb
237,不,D
237,是,SHI
237,唯,Da
237,家,Nc
237,進入,VCL
237,該,Nes
237,領域,Na
237,的,DE
237,公司,Nc
237,事實,Na
237,上,Ncd
237,，,COMMACATEGORY
237,世界,Nc
237,各,Nes
237,地,Na
237,的,DE
237,許多,Neqa
237,公司,Nc
237,政府,Na
237,和,Caa
237,機構,Na
237,直,D
237,在,P
237,談論,VE
237,擴大,VC
237,可,D
237,再生,VH
237,能源,Na
237,生產,Nv
237,的,DE
237,必要性,Na
237,，,COMMACATEGORY
237,許多,Neqa
237,汽車,Na
237,公司,Nc
237,也,D
237,表示,VE
237,他們,Nh
237,未來,Nd
237,將,D
237,主要,A
237,或,Caa
237,專門,VL
237,銷售,VC
237,電動車,Na
237,感覺,VK
237,起來,Di
237,，特斯拉,Nb
237,近年,Nd
237,來,Ng
237,已經,D
237,成為,VG
237,畫好,VC
237,大餅,Na
237,，,COMMACATEGORY
237,但,Cbb
237,未,D
237,實踐,VC
237,目標,Na
237,的,DE
237,典範,Na
237,企業,Na
237,更何況,Cbb
237,，,COMMACATEGORY
237,過去,Nd
237,幾,Neu
237,年,Nf
237,的,DE
237,宣布,VE
237,總是,D
237,包括,VK
237,推出,VC
237,新,VH
237,車型,Na
237,自動,VH
237,駕駛,VC
237,技術,Na
237,的,DE
237,宏偉,VH
237,目標,Na
237,但,Cbb
237,目前,Nd
237,尚未,D
237,實現,VC
237,等等,Cab
237,如今,Nd
237,似乎,D
237,有點,Dfa
237,面臨,VK
237,江郎才盡,VH
237,的,DE
237,窘境,Na
237,總之,Dk
237,，特斯拉,Nb
237,這,Nep
237,次,Nf
237,的,DE
237,投資,VC
237,者,Na
237,日,Na
237,是,SHI
237,以,P
237,失敗,VH
237,收場,VH
237,，,COMMACATEGORY
237,未來,Nd
237,年特斯拉,Nb
237,將,D
237,面臨,VK
237,將,D
237,更,Dfa
237,艱鉅,VH
237,的,DE
237,挑戰,Na
237,心得,Na
237,/,FW
237,說明字,Na
