system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
692,亞運看東森／與強勁對手比拚！王星皓200米混合式第6作收｜東森新聞,https://news.ebc.net.tw/news/article/383905,2023-09-25 10:28:00,體育,男子200公尺混合式，中華隊好手王星皓面對的都是強勁對手，第5水道是東京奧運金牌得主汪順，他一路超前遙遙領先，排在第2水道的王星皓苦苦追趕，最後50公尺飆速，拼盡全力以2分00秒15，排名第6，遺憾沒能搶下巴黎奧運門票，亞運游泳選手王星皓：「如果今天（24日）達標就銅牌，比較高的標準去設定，我覺得能游在他們旁邊就已經很開心。」王星皓是200公尺混合式全國紀錄保持，稍早預賽以2分00秒62挺進決賽，而中國大陸的汪順以1分54秒62改寫自己亞洲紀錄收下金牌，亞洲蛙王覃海洋以2秒97之差摘銀，號稱日本最帥奧運國手的瀨戶大也鍍銅，亞運游泳選手王星皓：「旁邊是瀨戶大也，然後基本上都是世界級選手，前面就把我拉開，後面就盡全力衝。」台灣仰王莊沐倫，男子100公尺仰式決賽游出54秒88成績，排名第7，亞運游泳選手莊沐倫：「增加一點經驗，有一些細節是沒有做到很好，像是入水然後轉身，就是在這種大賽，表現可能就是會比較緊張。」認為自己成績還可以再更好，但面對各路好手，莊沐倫坦言壓力不小，期待對戰經驗能讓成績更上一層樓，王星皓和莊沐倫在預賽時表現不俗，但無奈最後還是沒有辦法，幫中華隊在游泳項目開張，但接下來台灣蝶王冠閎即將登場，還是有機會能夠奪牌。,EBC
693,亞運看東森／杭州亞運競技體操男團摘銅 中華隊史首度贏韓｜東森新聞,https://news.ebc.net.tw/news/article/383908,2023-09-25 10:36:00,體育,中華隊體操男團在團體決賽中不只擠下南韓一舉奪銅，更摘下隊史在亞運的首面獎牌，第1個吊環項目表現精彩，獲得滿堂彩，隨後卻不小心在雙槓、單槓接連發生失誤，讓教練團像是坐了一趟雲霄飛車，中華男子體操隊教練鄭焜杰：「跟洗三溫暖一樣開頭不錯，但是在中間2個項目失誤的比較多，其實很擔心，但是到後來地板跟鞍馬，我們又起死回生，所以真的是非常戲劇化，最後是2個鞍馬超過15分，然後我們贏韓國0.2這個分數，真的非常開心。」所幸最後的地板穩定發揮，還有最拿手的鞍馬項目，李智凱、蕭佑然雙雙突破15分，讓中華隊第一次在亞運體操男團分數能夠贏過韓國，中華男子體操隊總教練林育信：「我們在團體的部分我們贏過韓國，也是我們這幾年所希望這樣去做的。」鞍馬王子李智凱：「表現算是滿好的，就是整個團隊起到互補的作用，那雖然說我以學長的身份帶領著學弟們，但是我覺得學弟的精神其實都有振奮到我，雖然我們當中有一些項目，不是那麼理想，但是我們互相加油互相打氣，把每一個項目拯救起來。」中華男子競技體操團：「當然最重要的就是，首先是破了歷史啦，我覺得每一個人角色都非常重要，所以大家都是很重要的一個團隊，所以我覺得今天能夠完成這面獎牌，是靠大家一起努力來達成，我們成功了，我們大家都會繼續努力，謝謝大家的鼓勵，繼續支持我們，謝謝大家的支持，謝謝大家的支持，那最重要的就是，請繼續為我們加油，因為我們後面還有賽事，繼續為中華隊加油。」體操男團順利摘銅，為中華隊史寫下嶄新一頁，接下來選手們瞄準個人單項，期待在體操賽場繼續為中華隊續寫傳奇。,EBC
694,亞運看東森／台拳擊好手黃筱雯、賴主恩雙雙晉級｜東森新聞,https://news.ebc.net.tw/news/article/383909,2023-09-25 10:42:00,體育,一入場，全場就爆出熱烈加油聲，曾在東京奧運奪得銅牌，寫下台灣拳擊歷史新頁的黃筱雯，杭州亞運女子拳擊54公斤16強，對上蒙古選手蒙貢采采格，從第1回合就保持強大侵略性，記記重拳，不斷往對手身上打，最終獲5位裁判一致認可，順利以總分5比0擊敗對手，順利挺進8強，亞運拳擊選手黃筱雯：「這場比賽壓力滿大的，因為畢竟是中華隊的第1場，又是第1棒，身為上一屆有奪牌的這一次的目標，就希望可以擠進前3外，還要拿到更好的成績，不過因為第1場，就是有些緊張，所以在第1回合，因為又是搶分的關鍵局，所以有比較積極，也積極中有點混亂，積極中有點混亂。」黃筱雯第1戰旗開得勝，但8強要碰上的是最大假想敵中國女將常園，2人過去在青奧、世青對決，但都是由常園勝出，黃筱雯教練劉宗泰：「我們大概從美國移地訓練，到回來這幾個月，都是在模擬這個對手（常園），其實是籤運上是比較差啦，因為我們在想說，只要是4強遇到的話，雙方會比較放鬆一點，我相信對方也很緊張，之前筱雯輸給她2次，但是我覺得現在的黃筱雯已經不一樣了。」亞運拳擊選手黃筱雯：「對常園一直是我們鎖定的目標，沒有想到會在8強遇到，不過我們也會盡全力，對畢竟在他們的主辦國，所以要更加努力。」另外拳擊好手賴主恩，同樣也在同一天晉級16強賽事，而黃筱雯的下一場比賽，預計在9月30號下午登場，中間仍有5天做好備戰情蒐，穩紮穩打面對下一關。,EBC
695,亞運看東森／楊勇緯摘金爆哭 阿嬤心疼喊：那麼愛哭｜東森新聞,https://news.ebc.net.tw/news/article/383914,2023-09-25 11:25:00,體育,台灣柔道男神楊勇緯出戰杭州亞運，在台中老家的楊勇緯阿嬤，下班後立刻趕回家中觀看楊勇緯比賽，最後楊勇緯成功奪下金牌，阿嬤也嗨喊「我的孫子好厲害。」楊勇緯阿嬤vs.記者：「對啊，我在看緯緯的比賽，（阿嬤已經贏了）贏了喔，吵死了都沒有注意看。」不斷有電話打進來，楊勇緯阿嬤差點錯過寶貝孫子的冠軍賽。楊勇緯阿嬤：「你看贏了又要哭，那麼愛哭，（和）教練抱著好可憐喔。」柔道男神楊勇緯在杭州亞運替台灣拿下本屆賽會首金，也是台灣在亞運史上第100面金牌，激動情緒，讓阿嬤好心疼。楊勇緯阿嬤vs.記者：「我不敢講，我講了會哭，（為緯緯加油），緯緯加油，很棒！我的孫子厲害。」家人又驕傲又興奮，現在就等楊勇緯凱旋歸國。楊勇緯家人：「楊勇緯加油。」,EBC
696,亞運看東森／擊敗吉爾吉斯女將！ 柔道女王連珍羚闖8強｜東森新聞,https://news.ebc.net.tw/news/article/383920,2023-09-25 11:45:00,體育,台灣柔道女王連珍羚，剛剛在杭州亞運女子57公斤級16強，擊敗吉爾吉斯女將若爾多絲娃，順利闖進8強。35歲的連珍羚旅日超過10年，這是她生涯第4次出征亞運，過去她曾經在2010年廣州亞運、2018年雅加達亞運摘下銅牌，這次要挑戰連2屆奪牌。,EBC
697,亞運看東森／莊沐倫50仰分組第2晉級 晚間再拚獎牌｜東森新聞,https://news.ebc.net.tw/news/article/383921,2023-09-25 11:49:00,體育,台灣「仰泳天王」莊沐倫，今（25）天稍早在杭州亞運男子50公尺仰式預賽，游出25秒57，以分組第2、總排第7晉級決賽，預計晚間7點半拚獎牌。莊沐倫目前是台灣50、100、200公尺仰式全國紀錄保持人，他將目標放在今天的50仰，希望能夠繳出佳績。,EBC
698,楊勇緯摘金！盧秀燕PO「緊抱照」 冠軍獎勵金加碼百萬｜東森新聞,https://news.ebc.net.tw/news/article/383936,2023-09-25 13:44:00,體育,柔道男神楊勇緯，杭州亞運表現亮眼，一舉拿下金牌，也是亞運隊史第100面金牌，台中市長盧秀燕曬出和楊勇緯「抱緊照」，大讚台灣之光，還拋出提高獎勵金。據了解，原本金牌獲得15萬元，調高為100萬元、銀牌調高至50萬元、銅牌有30萬元。,EBC
699,亞運看東森／孫家閎太極劍力挽狂瀾 仍無緣獎牌哭了｜東森新聞,https://news.ebc.net.tw/news/article/383938,2023-09-25 16:35:00,體育,台灣男子武術好手孫家閎在今年成都世大運摘下1金1銀，如今他再戰杭州亞運，今（25）天上午出戰男子太極拳決賽，他最終繳出總分9.650分，名列第15。今天下午孫家閎續戰男子太極劍決賽，相較於上午，他的狀況極佳，最終以9.750排行第3，然而分數加總後孫家閎僅以19.400分居第8，無緣獎牌。根據聯合新聞網報導，孫家閎下午完成太極劍賽事後走出賽場瞬間，忍不住流下眼淚，連兩屆挑戰亞運都無緣爭取獎牌，他坦言心情上當然有遺憾。孫家閎表示，「太極拳最後面發勁有個跳躍下來弓步的動作，沒有拿捏好，當下也不知道自己怎麼會這樣，有點像中邪一樣、空中被槍打到，砰！然後就下來，也不能怪運氣或外界因素，是自己在早上調整沒有做到最好。」他坦言，不論有沒有失誤，上午的表現確實不如預期，「這是我必須去反省的。」孫家閎在成都世大運表現搶眼，先在男子太極劍獲得銀牌，是台灣代表隊本屆首面獎牌；接著又在男子太極拳獲得金牌，也是台灣代表隊在成都世大運首面金牌。在世大運上大放異彩後，孫家閎的背景也被起底，從3歲開始練武，契機是因為迷上武打電影明星李連杰，沒想到這一練就持續20幾年。而在社群平台中常常能看見他曬出練習日常，也被發現在他武術戰袍下竟藏著好身材，讓粉絲直呼「深藏不露」！而正當大家開始注意到這位顏值、實力兼具的武術好手時，才發現他其實已經成為人夫，並且有一位3歲兒子。從社群平台中可以看到孫家閎與家人相處的日常，老婆也是一位武術選手，還參加過111年全民運動會，看到老公在世大運奪牌，她也開心在限時動態寫下祝福「辛苦枕邊人，回來獎勵：陪兒子玩一天」,EBC
700,桌球男團搶金牌戰門票 鞍馬李智凱、蕭佑然晉級決賽｜東森新聞,https://news.ebc.net.tw/news/article/383939,2023-09-25 14:10:00,體育,與對手一來一往，台灣桌球教父莊智淵對上香港好手黃鎮廷，連下3局，替台灣搶下第一點，第二點交棒給了林昀儒碰上何鈞傑，迅速穩住陣腳，12比10守住，第二局林昀儒直落三奪勝，為台灣搶下聽牌優勢，最後台灣桌球男團拿下三連勝。亞運桌球選手林昀儒：「第二次打（亞運），其實也跟第一次一樣，也是正常好好準備，四強對上他們（中國），還是非常難打，就好好打輕鬆去打，目前感覺（狀態）還不錯，畢竟後面比賽還很多，我還是就好好去儲備體力，好好準備後面賽事。」八強賽事台灣擊敗香港，確定拿下一面牌，接下來在四強舞台上碰上地主中國隊，爭搶金牌戰門票。值得期待的還有鞍馬王子李智凱，在體操男子個人單項資格賽不負眾望再度讓世界看見，藝術品般的湯瑪士迴旋再現完美落地，獲得15.066高分順利晉級。亞運體操選手李智凱：「其實這次下足了很多功夫，在這次能夠順利完賽，我們都做到想做的，順利進決賽是我們首要目標，那希望可以接下來把更完整的狀態，給發揮出來在決賽，所以就決賽見。」順利晉級的還有蕭佑然，也以零失誤表現首次突破15分，與李智凱攜手晉級決賽。拳擊項目也傳來捷報，黃筱雯在女子54公斤級16強賽，對上蒙古選手以5比0壓倒性獲勝挺進8強，中華健兒積極備戰情蒐，穩紮穩打面對下一關。,EBC
701,亞運看東森／孫家閎太極拳決賽得分不如預期 排名15｜東森新聞,https://news.ebc.net.tw/news/article/383941,2023-09-25 14:18:00,體育,起跳旋轉540度穩定落地，中華隊武術好手孫家閎在太極拳決賽中展現以柔克剛的身段。杭州亞運武術太極拳賽評張尚義：「穩定性非常高，接下來做一些發力的動作。」從一開場的寧靜猶如深山修練的氣勢，到後來隨著音樂調整節奏，孫家閎穩穩掌握太極的精神面貌。杭州亞運武術太極拳賽評張尚義：「難度全部都很完美的結束了。」整套動作完成度高非常流暢，可惜落地時腳步稍微有點移步，不過孫家閎還是持續穩定發揮柔中帶剛。亞運武術太極拳決賽主播李家名vs.賽評張尚義：「音樂都有配合上，在電視機前面看，感覺像是欣賞了一部武俠電影的感覺。」雖然孫家閎穩扎穩打，但可能受到「移步」小瑕疵影響，太極拳決賽拿下9.65分，排名沒有擠進前五。不過另外一位中華健兒陳宥崴表現也很出色！杭州亞運武術太極拳賽評張尚義：「非常有經驗老道，的一個表現，掤履擠按，楊式太極拳常會出現在，電影廣告的畫面。」陳宥崴太極拳項目拿下9.736分，接下來還要加上太極劍成績綜合排名來看，孫家閎在成都世大運上拿下太極拳金牌，也希望能將這股氣勢延續到亞運上。,EBC
702,亞運看東森／柔道女子復活賽重生 廖宇蓉晉銅牌戰｜東森新聞,https://news.ebc.net.tw/news/article/383945,2023-09-25 14:42:00,體育,杭州亞運柔道項目女子70公斤級台灣好手廖宇蓉今天先在16強賽過關，雖然8強賽不敵中國選手，不過在復活賽擊敗菲律賓，成功晉級銅牌賽A組，她表示，希望可以拿下獎牌。24歲的廖宇蓉去年從原本63公斤級轉戰70公斤級，這次首度挑戰亞運，今天先在16強淘汰賽以2個半勝擊敗泰國隊選手素巴達・那農（SupattraNANONG）；8強賽雖然不敵中國隊選手馮莹莹，不過隨後在復活賽直接一本獲勝，擊敗菲律賓對手良子薩利納斯（RyokoSALINAS），成功晉級將在下午舉行的銅牌賽A組。順利在復活賽獲勝之後，廖宇蓉接受訪問時談到輸給中國選手的賽事，「我很清楚自己在場上的思維、預測對手要做什麼，只是真的差那麼一點點就可以贏下來，那個對手我們練習時有摔過，也是一個很厲害的選手，我覺得可以跟她比賽、互相切磋，是這場比賽最大收穫，我很欣賞她的心態和態度。」廖宇蓉坦言，在前面的比賽有點太緊繃，「還好還有敗部，讓我有時間去調整，因為輸下來就放開來摔，也是我成長的養分。」廖宇蓉在8強賽落敗後，仍保持平常心，她說：「會輸一定會有原因，也沒有不好，可以讓我回想練習的過程，再把練習過程帶來比賽，對自己還是有期許在。」對於下午的銅牌戰，廖宇蓉說：「我覺得這次亞運是跳級，不斷在突破自己，也希望可以拿下獎牌，我現在的狀態是一直很期待下一場比賽，享受最重要。」,EBC
703,亞運看東森／「柔道女王」連珍羚力克中國大陸 闖進金牌戰｜東森新聞,https://news.ebc.net.tw/news/article/383948,2023-09-25 15:00:00,體育,「柔道女王」連珍羚第4度征戰亞運，今（25）日在杭州亞運女子57公斤級項目出賽，接連淘汰吉爾吉斯選手ZhanarZholdosheva、哈薩克選手SevaraNishanbayeva，稍早再擊退中國大陸好手蔡琪，順利晉級金牌戰。連珍羚今一路過關斬將，四強賽與中國大陸選手蔡琪苦戰，連珍羚在加時賽時連吞2次指導，隨後蔡琪也吞下本場第二次指導，連珍羚在接近9分鐘時拿下半勝，最終順利挺進金牌戰，將挑戰本屆亞運第2金。,EBC
704,奪亞運首金！ 柔道男神楊勇緯激動：想對自己說辛苦了｜東森新聞,https://news.ebc.net.tw/news/article/383952,2023-09-25 15:04:00,體育,柔道男神楊勇緯，在杭州亞運奪下金牌，不只是亞運第一面金牌，也是台灣亞運史上第100金，奪金當下，楊勇緯阿嬤看到掉淚，心情也很激動，直說孫子很棒，楊勇緯也難掩激動，賽後受訪更感謝哥哥一路以來的支持。柔道男神楊勇緯奪金，賽後受訪時心情還是難掩激動。亞運柔道金牌得主楊勇緯：「心情蠻澎湃的，是真的是蠻激動的，因為經過這麼多大大小小的比賽，然後也有一些挫折，想對自己說辛苦了，然後也看到自己不一樣的一面，然後很開心這樣子。」給自己說聲辛苦了！楊勇緯更感謝哥哥楊俊霆一路上陪著他訓練，但也透露之前去日本移地訓練時，哥哥因為他受傷。亞運柔道金牌得主楊勇緯：「（哥哥）就是受傷這樣子，所以就對他有點抱歉，不過哥我做到了，很感謝他一路上的支持，確實他都陪著我在訓練。」成功奪下金牌，回報哥哥一直以來的支持，畢竟不只是亞運首面金牌，也是台灣史上第100金。而奪金當下，楊勇緯阿嬤看著轉播，心情也很激動，直呼孫子很棒。亞運國手楊勇緯阿嬤：「你看贏了又要哭，那麼愛哭，（和）教練抱著好可憐喔，我不敢講，我講了會哭，（為緯緯加油），緯緯加油，很棒我的孫子厲害。」而不只家人替楊勇緯感到驕傲興奮，台中市長盧秀燕也在臉書PO出擁抱合照貼文恭喜。台中市長盧秀燕：「（楊勇緯）他得獎的那一剎那抱頭痛哭，那我看了很心疼，所以很想給他一個抱抱秀秀，謝謝他長年以來的艱辛訓練，還有承受這樣的一個壓力，那我想我昨天發了那張照片以後，很多楊太太們又忌妒，然後又羨慕，那回來以後還要再給他抱抱秀秀他。」楊勇緯杭州亞運為國爭光，為台灣奪首面金牌，也希望中華隊能繼續延續這樣的氣勢，奪得好成績。,EBC
705,亞運看東森／不敵中國最強3人組 桌球男團敗北奪銅｜東森新聞,https://news.ebc.net.tw/news/article/383974,2023-09-25 18:00:00,體育,第19屆杭州亞運於23日正式揭開序幕，中華男團桌球代表隊在昨（24）日直落三擊敗香港，挺進4強，確定有獎牌入袋，而今天將與地主隊樊振東、王楚欽、馬龍加上梁靖崑及林高遠組成的中國隊，爭奪決賽門票，EBC東森新聞為大家更新最新賽況。第3場比賽廖振珽對上奧運5金得主馬龍，苦戰後以4比11、5比11、5比11落敗，總局數以0比3敗給中國隊，收下銅牌，也是中華隊桌球男團連三屆拿下亞運銅牌。第2場比賽由「小林同學」林昀儒對上王楚欽，兩人都是左手持拍，王楚欽憑藉良好狀態，開局僅4分鐘就拉出一波9比1的攻勢，林昀儒帶傷上陣陷入苦戰，接連發生失誤，最終以5比11、5比11、6比11敗給王楚欽，中國隊也搶先聽牌。第1場比賽開局樊振東優先取得7比0的優勢，莊智淵接連追趕，連得4分，但仍讓樊振東抓住機會，以11比6拿下第一局；第2局開賽莊智淵進入狀況，率先拿下2分領先，雙方球速也越來越快，互有往來，最後樊振東以11比7拿下第二局；第三局雙方多拍來回，現場觀眾加油聲不斷，莊智淵連追3分，但最後仍不敵樊振東攻勢，最終中國隊以11比7，直落3拿下第1點。中華男團代表隊首局將派出「桌球教父」莊智淵對陣中國隊樊振東，接著再由「小林同學」林昀儒出戰王楚欽。,EBC
706,亞運看東森／不敵東奧銅牌 跆拳道黃昱翔止步8強｜東森新聞,https://news.ebc.net.tw/news/article/383981,2023-09-25 17:07:00,體育,杭州亞運賽事持續進行中，中華隊黃昱翔今（25）日上午出戰跆拳道男子58公斤級比賽，順利過關晉級下午8強賽，8強賽對手為東京奧運銅牌得主張準，黃昱翔最終以1比4、2比14敗北，無緣挺進4強。黃昱翔在32強因對手退賽，保送晉級，16強遇上沙烏地阿拉伯選手里亞德，以2比0獲勝，但面對來自南韓的勁敵張準，最終以0比2吞敗，止步8強。,EBC
707,亞運看東森／本屆第2金出爐！ 「柔道女王」連珍羚成功圓夢｜東森新聞,https://news.ebc.net.tw/news/article/383986,2023-09-25 16:51:00,體育,「柔道女王」連珍羚第4度征戰亞運，今（25）日在杭州亞運女子57公斤級項目出賽，在金牌戰中力退日本女將玉置桃，成功圓夢摘金。開賽3分鐘，連珍羚與玉置桃兩人都連拿了兩張指導牌，雙方正規賽激戰4分鐘，未分勝負，進入黃金加時賽。最後順利擊敗日本名將將玉置桃，為中華隊奪下獲得金牌。連珍羚今日接連淘汰吉爾吉斯選手ZhanarZholdosheva、哈薩克選手SevaraNishanbayeva，接著再擊退中國大陸好手蔡琪，順利晉級金牌戰。連珍羚一路過關斬將，四強賽與中國大陸選手蔡琪苦戰，連珍羚在加時賽時連吞2次指導，隨後蔡琪也吞下本場第二次指導，連珍羚在接近9分鐘時拿下半勝，最終順利挺進金牌戰。,EBC
708,亞運看東森／對上世界前三強！ 桌球男團即將迎戰中國隊｜東森新聞,https://news.ebc.net.tw/news/article/383998,2023-09-25 18:13:00,體育,第19屆杭州亞運於23日正式揭開序幕，由莊智淵和林昀儒領軍的桌球男團代表隊，在預賽D組連擊敗馬爾地夫、哈薩克，並以分組第1直接晉級八強，並在八強賽中拿下香港挺進四強，今（25）日將對上地主隊，比賽也即將開始，EBC東森新聞將會為大家帶來轉播。昨（24）日八強賽中對上香港，由「七朝元老」莊智淵打頭陣，首局雖落敗，但接連以11比8、11比8、11比3搶下開門紅，接著交棒給「小林同學」林昀儒，輕鬆拿下3局，讓台灣率先聽牌。第3點則由廖振珽對決林兆恒，以3個11比8打敗對手，台灣桌球男團順利晉級4強，也確定再有一面獎牌進帳，而四強賽將對上地主中國隊，將是一場硬仗，林昀儒也表示，雖然中國隊不好對付，但會做好準備，好好打、輕鬆打。,EBC
709,亞運看東森／「柔道女王」奪金爆哭 連珍羚：楊勇緯是動力｜東森新聞,https://news.ebc.net.tw/news/article/384000,2023-09-25 18:35:00,體育,杭州亞運頻傳捷報！繼「柔道男神」楊勇緯拿下60公斤級金牌後，今（25）日「柔道女王」連珍羚也成功擊敗日本女將玉置桃，奪下生涯首面亞運金牌。35歲的連珍羚，第4度登上亞運賽場，過去曾在廣州亞運及雅加達亞運摘下銅牌，但在上屆奧運第一輪就爆冷淘汰，也讓她大受打擊，而今天她也展現絕佳狀態，勢如破竹殺進金牌戰，對上日本好手玉置桃，過去兩人曾多次交手，能獲勝也讓連珍羚直呼像在作夢。根據ETtoday新聞雲報導，賽後連珍羚相當激動，哭到不能自己，更表示這屆亞運，是在東京奧運之後，繼續在賽場上的理由，能達成金牌目標，真的很高興，更表示只要相信自己，就一定可以做到。而提到昨天也奪下金牌的楊勇緯，連珍羚也說，楊勇緯是她走下去很大的動力，不會因為成績好就高傲，一直以來也給了她很大的支持，非常感謝。,EBC
710,台灣第二金入袋 柔道女王連珍羚力擒日本好手｜東森新聞,https://news.ebc.net.tw/news/article/384006,2023-09-25 19:05:00,體育,台灣柔道女王連珍羚第四度征戰亞運，也帶來了好消息！今天在57公斤級賽事連闖三關進入決賽，最後在黃金得分時間反摔半勝，打敗上屆亞運金牌日本選手玉置桃，拿下金牌。連珍羚激動的在場邊掩面痛哭，她說，一路走來困難很多很多，很感謝自己一直撐下來走到這一步。裁判舉起手宣布獲勝，連珍羚相當激動，直接在場邊掩面痛哭，不敢相信自己真的辦到了。金牌戰雙方一度陷入苦戰，黃金得分時間連珍羚一記反摔半勝，打敗了上屆亞運金牌的日本選手玉置桃，讓她激動痛哭，和教練蔡宜芳相擁。中華隊柔道選手連珍羚：「真的真的不敢相信，因為這個對手其實我已經比過很多次，這是我第一次贏他，所以我真的我真的覺得好像在作夢。」覺得在作夢，但夢能成真最大推手還是自己，因為東京奧運首輪暴冷敗仗，下定決心再戰亞運。只是年紀增長，國際賽強度高，一路走來困難好多、壓力也好大。中華隊柔道選手連珍羚：「這面金牌對我的意義真的很大很大，因為從奧運比完，然後這兩年真的可能很多人覺得說你為什麼要繼續摔，可是全世界都不相信我，沒闗係，我一直相信我自己可以做得到，可是這真的好困難，可是我做到了我也很開心。」相信自己，把亞運當成人生最後一戰，放手一搏，因為不只金牌賽是場硬仗，4強戰對上的中國選手蔡琪也相當關鍵，連珍羚拚盡了全力。中華隊柔道選手連珍羚：「那一場我真的是，其實是最後到黃金得分的時候，其實已經真的很累，累到快要站不起來，可是我真的聽到中華台北隊還有老師們在為我加油，撐下去撐下去，所以我自己也一直告訴自己撐下去撐下去。」這面金牌除了刷新連珍羚個人紀錄，也是亞運台灣女將史上首次奪金。連兩天台灣在柔道項目由楊勇緯和連珍羚接力拿金牌，連珍羚感謝楊勇緯給她很大支持。而4度出征亞運的她說，台灣柔道越來越好，很高興自己可以身在其中經歷這一切。,EBC
711,亞運看東森／孫家閎失誤無緣獎牌 國際賽告別作留遺憾｜東森新聞,https://news.ebc.net.tw/news/article/384007,2023-09-25 21:10:00,體育,杭州亞運被寄予奪牌厚望的武術好手孫家閎，在太極劍項目中繳出9.750的漂亮成績，在所有選手當中高居第3，但他在太極拳的表現意外發生失誤，最後總分19.400，總排名第8，以0.086之差無緣頒獎台，他賽後情緒相當激動，因為這是孫家閎武術生涯在國際賽場的最後一舞。騰空飛腳完美落地，在杭州亞運被寄予奪牌厚望的武術好手孫家閎，身穿繡有金色藍鵲的武術服，在太極劍項目中繳出9.750的漂亮成績，在所有選手當中高居第3。孫家閎以柔克剛，穩穩掌握太極的精神面貌，這次亞運的太極全能賽是以上午的太極拳和下午的太極劍做分數加總排名，孫家閎在上午太極拳的表現意外發生失誤，只拿下9.650分，最後總分19.400，總排名第8，以0.086之差無緣頒獎台，他賽後情緒相當激動，因為這是孫家閎武術生涯在國際賽場的最後一舞。亞運武術國手孫家閎：「因為這是最後一次的國際賽了，今年就是回去之後馬上就是全運會，全運會就是退役賽，所以這算是國際賽的最後一場。」原本帶著8月在成都世大運「穿金戴銀」的絕佳狀態，征戰亞運信心滿滿，更是中華隊的重點奪牌好手之一，沒想到在關鍵大賽時刻罕見失常，孫家閎自己也相當無奈。亞運武術國手孫家閎：「有一個跳躍下來，有一個弓步的動作就沒有拿捏好，當下也不知道自己是怎麼會這樣子，就有點有點像中邪一樣，空中被槍打到一樣。」感覺像是在空中被槍打到發生失誤，孫家閎怨自己可以做得更好，自從2018年雅加達亞運失利，5年來孫家閎歷經千辛萬苦，總算又回到亞運賽場，雖然沒能替中華隊摘金，只求不留遺憾。亞運武術國手孫家閎：「我覺得這就是既然都來了，無論最後有沒有獎牌，我覺得就是求一個不留遺憾。」帶著滿滿的感謝告別國際舞台，接下來孫家閎將全力拼戰全運會，準備為他的粉絲帶來精采的退役代表作。,EBC
712,亞運看東森／羅嘉翎首秀拚金 射擊呂紹全、林穎欣挑戰連霸｜東森新聞,https://news.ebc.net.tw/news/article/384016,2023-09-25 20:56:00,體育,杭州亞運台灣代表團選手明天將分頭出擊，跆拳道女將羅嘉翎亞運初體驗將在女子57公斤級上陣，期盼能延續跆拳道金牌榮耀，而呂紹全與林穎欣將尋求射擊10公尺空氣步槍混合團體連霸。東京奧運跆拳道銅牌得主羅嘉翎今天先在杭州亞運跆拳道混合團體賽亮相，台灣隊首輪遇到韓國隊，以43比93落敗，羅嘉翎明天將迎接重頭戲個人賽，女子57公斤級首戰對手為不丹選手楊辰（TsheringYangchen，音譯）。跆拳道自從1994年廣島亞運被列入正式項目以來，台灣已連續7屆都有金牌進帳，羅嘉翎這次亞運首秀，將力拚延續傳統、一舉奪金，而男子63公斤級徐晧祐、女子53公斤級林唯均也將在明天上陣。上屆亞運10公尺空氣步槍混合團體金牌組合呂紹全與林穎欣，儘管這次亞運個人賽失利，2人仍將全力尋求混團衛冕。台灣男籃明天將迎接亞運首戰，賽前技術會議已確定歸化球員阿提諾（WilliamArtino）在出賽名單內，將在首戰對戰香港隊一役披上台灣隊戰袍上陣。而台灣男籃目前已擬好先發名單，預計將派出林庭謙、盧峻翔、劉錚、阿提諾與曾文鼎。另外，台灣柔道代表隊連2日都有金牌入袋，分別由楊勇緯、連珍羚所拿下，明天將輪到女子78公斤級許王淑卉、女子78公斤以上級蔡佳雯、男子90公斤級張巍逞登場，能否助台灣再添獎牌，同樣受矚目。,EBC
713,亞運看東森／連珍羚摘金 連父激動：她的堅持讓人佩服｜東森新聞,https://news.ebc.net.tw/news/article/384017,2023-09-25 21:05:00,體育,柔道選手連珍羚今天在亞運奪金。連珍羚父親激動表示，家中4兒女都熱愛柔道，只有連珍羚從小就一直堅持走這條路，這份堅持讓人佩服，若有機會，希望連珍羚能在巴黎奧運再放光芒。連珍羚的父親連金河去年7月自新北市警察局訓練科科長退休，仍很關心女兒在日本發展的情形，尤其是希望在亞運能繳出亮麗的成績，連珍羚奪得金牌，親友紛紛告知及祝賀。他感慨表示，台灣選手在外國比賽，常常會遇到不公平的判決，從參加里約奧運到東京奧運，除非比賽贏得動作很明顯，否則常會被忽視，甚至被「黑」掉。連金河說，全家都熱愛柔道，他是初段，4個子女都曾是柔道國手，因此，有同事就戲稱他是「國父」，即「國手的父親」。他表示，除了連珍羚仍堅持在柔道的這條路上，老二和老四都轉任高中教練，老三則從事警職，目前是桃園市警察局永安派出所所長。連金河表示，連珍羚從國小三年級就有柔道夢，10年前就到柔道實力很強的日本學習，從就讀日本山梨大學到進入企業的職業柔道隊，雖然已35歲了，但仍堅持永不放棄的精神，這讓他非常佩服。他透露，已經35歲了連珍羚曾萌生在東京奧運後退休，但在初賽就遇不公平裁判而落敗，也讓連珍羚氣憤得決定不退休了，一定要有所表現，這次奪金，也讓連珍羚的實力再獲肯定。若有機會再次出賽巴黎奧運，期待連珍羚在奧運奪金夢想能夠實現，再放光芒。,EBC
